customer_id,segment,region,acquisition_channel,plan_type,tenure_days,current_mrr,avg_monthly_revenue,lifetime_revenue,recent_sessions_30d,recent_sessions_90d,usage_trend,feature_adoption_score_recent,support_tickets_30d,support_tickets_90d,nps_score_recent,failed_payments_90d,payment_failure_flag,renewal_near_flag,contraction_flag,churn_flag,at_risk_flag
C002046,Mid-Market,APAC,Paid Search,Pro,0,404.42,425.65,1276.94,24,24,24.0,92.38,0,0,42.0,0,0,0,0,0,0
C002047,Mid-Market,Europe,Organic,Basic,824,45.11,44.45,1600.22,76,228,3.0,55.735,3,5,11.6154,0,0,0,1,0,0
C002048,Mid-Market,North America,Referral,Growth,711,202.23,202.54,4658.41,70,249,-2.25,67.4325,2,4,23.6923,0,0,1,0,0,0
C002049,SMB,APAC,Outbound,Basic,357,0.0,24.68,246.76,8,43,-0.2,23.29,2,12,-12.0909,1,1,0,0,1,0
C002050,SMB,Europe,Outbound,Growth,460,0.0,262.57,3938.51,0,32,-7.0,0.0,0,11,-16.4,1,1,0,0,1,0
C002051,Startup,Europe,Organic,Pro,1258,698.32,697.16,33463.87,89,262,2.75,84.42,0,4,35.6923,0,0,0,1,0,0
C002052,SMB,Europe,Referral,Growth,1048,197.35,197.09,6700.97,79,248,3.25,73.585,3,4,24.2308,0,0,1,0,0,0
C002053,SMB,APAC,Paid Search,Growth,968,41.44,41.35,1281.85,43,144,1.15,61.475,1,3,22.5385,1,1,1,0,0,1
C002054,SMB,Europe,Organic,Basic,70,48.94,49.64,148.93,47,109,-1.6,38.37,1,4,14.1818,0,0,1,0,0,0
C002055,Startup,Europe,Paid Search,Pro,421,269.51,262.98,6311.64,112,316,-1.85,76.066,1,4,37.3077,0,0,0,0,0,0
C002056,Startup,Europe,Paid Search,Basic,810,0.0,91.98,2391.52,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C002057,Mid-Market,North America,Referral,Growth,395,243.76,242.25,3391.55,69,222,-0.95,60.775,0,2,26.3077,0,0,1,0,0,0
C002058,Mid-Market,LATAM,Referral,Enterprise,391,1733.04,1677.59,40262.13,64,171,1.0,90.945,2,4,48.25,0,0,0,0,0,1
C002059,Enterprise,North America,Referral,Pro,910,277.53,278.05,10009.74,139,340,2.55,87.364,1,3,37.3077,0,0,0,1,0,0
C002060,Mid-Market,Europe,Outbound,Growth,908,290.87,290.69,8720.81,87,302,-5.0,66.25,2,3,24.6154,0,0,1,0,0,0
C002061,Mid-Market,North America,Partner,Basic,156,48.88,48.5,291.0,48,156,-1.4,49.17,1,3,12.5385,0,0,1,0,0,0
C002062,Startup,North America,Paid Search,Basic,658,123.93,124.26,2733.76,36,93,0.2,35.958,2,7,12.2308,0,0,1,0,0,1
C002063,Mid-Market,Europe,Referral,Pro,1292,514.24,506.92,24331.93,114,404,-7.25,96.2375,1,4,31.7692,0,0,0,0,0,0
C002064,Startup,Europe,Affiliate,Basic,414,69.09,69.26,969.59,12,42,-1.35,28.936,2,4,11.6154,0,0,1,0,0,1
C002065,SMB,North America,Organic,Pro,615,379.14,382.74,8037.57,119,348,-1.5,87.085,1,3,37.9167,0,0,1,0,0,0
C002066,SMB,North America,Organic,Basic,747,103.59,103.61,2590.35,16,61,-1.0,33.4925,5,7,9.8462,0,0,1,0,0,0
C002067,SMB,APAC,Affiliate,Growth,418,204.09,204.84,4916.17,54,133,6.75,64.0475,2,11,22.4615,0,0,0,0,0,0
C002068,SMB,APAC,Affiliate,Growth,134,0.0,281.35,1125.41,19,73,-0.5,41.0225,6,22,-3.25,1,1,0,0,1,0
C002069,Mid-Market,Europe,Referral,Pro,1009,495.61,492.81,11827.47,150,372,3.5,86.584,1,2,31.6154,0,0,0,0,0,0
C002070,Enterprise,North America,Partner,Pro,876,451.0,464.07,16706.37,195,458,8.5,91.61,1,2,28.4615,0,0,0,1,0,0
C002071,Mid-Market,North America,Outbound,Pro,1129,0.0,595.22,28570.62,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C002072,Mid-Market,North America,Organic,Pro,529,843.11,849.24,15286.24,70,226,1.75,80.2175,1,1,31.5385,0,0,1,0,0,0
C002073,SMB,Europe,Organic,Pro,874,0.0,690.37,24853.18,0,104,-8.0,0.0,0,11,-4.3333,0,0,0,1,1,0
C002074,Startup,APAC,Paid Search,Basic,807,0.0,58.83,1529.61,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C002075,Mid-Market,LATAM,Referral,Growth,414,0.0,76.52,918.2,0,26,-3.0,0.0,0,6,-10.0,0,0,0,0,1,0
C002076,SMB,North America,Paid Search,Growth,819,0.0,220.7,5296.75,0,3,0.0,0.0,0,5,-21.0,0,0,0,1,1,0
C002077,SMB,APAC,Paid Search,Basic,744,0.0,28.7,717.44,0,8,0.0,0.0,0,3,-15.0,0,0,0,0,1,0
C002078,SMB,Europe,Paid Search,Basic,841,55.87,55.77,1505.67,51,109,3.45,40.52,3,7,12.3077,0,0,1,0,0,0
C002079,Enterprise,North America,Paid Search,Enterprise,1125,1313.64,1325.84,47730.1,215,672,0.0,99.7125,0,1,45.3077,1,1,0,1,0,0
C002080,Mid-Market,Europe,Partner,Growth,1326,90.75,89.84,3953.07,50,143,0.7,55.88,1,2,26.4615,0,0,1,0,0,0
C002081,SMB,North America,Affiliate,Basic,246,0.0,66.02,528.13,9,38,-0.25,19.9533,4,17,-11.5833,1,1,0,0,1,0
C002082,Mid-Market,APAC,Organic,Pro,1372,1136.88,1140.63,54750.46,116,310,-2.3,86.72,3,4,32.7692,0,0,0,0,0,0
C002083,SMB,North America,Referral,Basic,946,0.0,47.83,1434.86,0,7,0.0,0.0,0,4,-25.6667,0,0,0,0,1,0
C002084,SMB,Europe,Paid Search,Basic,453,0.0,79.76,1196.39,0,33,-5.5,0.0,0,13,-27.1667,0,0,0,1,1,0
C002085,SMB,North America,Referral,Basic,1074,0.0,158.9,5402.52,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C002086,SMB,APAC,Organic,Basic,498,0.0,80.61,1289.82,3,24,-0.5,22.83,3,25,-21.8,1,1,0,0,1,0
C002087,Mid-Market,Europe,Referral,Growth,395,123.62,124.15,1738.16,48,144,1.4,64.6275,1,5,24.8462,0,0,1,0,0,0
C002088,Startup,Europe,Affiliate,Growth,505,175.91,174.53,4188.64,125,344,-1.25,59.342,0,0,27.4615,0,0,0,1,0,0
C002089,Mid-Market,North America,Organic,Growth,1045,193.93,194.46,6806.27,71,246,-1.05,68.2,1,2,27.4615,0,0,1,0,0,0
C002090,SMB,APAC,Affiliate,Growth,1480,283.92,285.11,17106.76,103,335,-1.45,63.435,4,11,25.3846,0,0,0,0,0,0
C002091,Mid-Market,Europe,Outbound,Pro,159,765.96,771.14,4626.85,84,260,0.25,78.8625,2,7,31.1538,0,0,1,0,0,0
C002092,Mid-Market,North America,Paid Search,Growth,1016,52.84,53.0,1802.01,45,116,2.75,66.334,0,2,23.0769,0,0,1,0,0,0
C002093,Mid-Market,APAC,Organic,Growth,289,113.6,114.5,1145.03,62,195,1.7,67.0125,2,8,25.1538,0,0,1,0,0,0
C002094,Mid-Market,North America,Outbound,Growth,1212,155.58,155.9,6235.84,79,226,-5.2,66.558,3,5,26.6154,0,0,1,0,0,0
C002095,Enterprise,North America,Referral,Pro,1271,300.31,301.22,12349.94,70,268,-5.0,83.625,0,2,36.1538,0,0,1,0,0,0
C002096,SMB,Europe,Outbound,Growth,332,36.42,36.76,404.32,57,137,7.25,57.4275,2,5,23.6154,0,0,1,0,0,1
C002097,Mid-Market,North America,Paid Search,Basic,75,0.0,38.38,460.56,3,38,-3.0,16.975,2,11,-16.0,0,0,0,1,1,0
C002098,Mid-Market,Europe,Organic,Pro,206,459.3,461.03,4149.23,224,694,3.4,95.11,0,3,35.3846,0,0,0,0,0,0
C002099,SMB,North America,Affiliate,Enterprise,377,1048.72,1043.6,13566.85,101,277,1.0,96.7225,2,6,41.6667,0,0,1,0,0,0
C002100,SMB,North America,Paid Search,Pro,1139,302.63,300.16,11706.3,167,521,0.25,93.11,5,12,33.5385,0,0,0,0,0,0
C002101,SMB,North America,Paid Search,Basic,116,0.0,56.54,169.63,12,38,0.5,24.5275,8,19,-18.0,1,1,0,0,1,0
C002102,SMB,North America,Partner,Growth,499,183.54,184.25,3132.33,93,265,4.65,69.9475,2,9,22.3846,0,0,1,0,0,0
C002103,SMB,APAC,Paid Search,Growth,1169,0.0,132.23,4892.45,0,6,0.0,0.0,0,1,2.0,0,0,0,1,1,0
C002104,SMB,Europe,Affiliate,Basic,1194,0.0,100.53,4825.27,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C002105,Mid-Market,Europe,Outbound,Enterprise,134,0.0,1418.24,4254.71,0,109,-14.5,0.0,0,4,2.1667,0,0,0,0,1,0
C002106,SMB,North America,Referral,Pro,1099,319.0,318.05,15266.51,47,140,-0.85,74.534,1,5,34.6923,0,0,0,0,0,1
C002107,Mid-Market,LATAM,Paid Search,Growth,344,102.04,102.59,1231.09,88,177,5.1,68.556,4,4,22.0769,0,0,1,0,0,0
C002108,SMB,North America,Paid Search,Pro,1300,420.64,414.45,19893.39,57,189,1.5,71.9975,0,6,32.6923,0,0,0,0,0,0
C002109,Mid-Market,North America,Paid Search,Basic,1081,90.77,89.37,3217.47,41,112,4.85,45.055,0,2,12.3846,0,0,1,0,0,1
C002110,Startup,Europe,Paid Search,Basic,994,0.0,37.87,1098.17,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C002111,SMB,Europe,Partner,Basic,1080,71.91,72.04,2521.26,24,57,1.8,46.7525,2,3,10.5385,0,0,1,0,0,0
C002112,Startup,LATAM,Affiliate,Basic,482,57.39,57.11,1370.68,20,79,-2.0,41.685,2,6,9.9167,0,0,0,1,0,1
C002113,Mid-Market,APAC,Referral,Enterprise,127,4190.21,4174.4,16697.59,140,357,-0.5,97.178,4,7,43.0769,1,1,1,0,0,0
C002114,SMB,LATAM,Organic,Growth,128,187.03,191.96,1151.73,37,127,-1.55,57.33,2,9,23.3846,0,0,0,0,0,0
C002115,Enterprise,North America,Partner,Pro,385,343.08,343.55,4466.18,108,262,0.85,89.22,2,3,36.1538,0,0,1,0,0,0
C002116,SMB,North America,Referral,Pro,1213,626.72,615.46,29542.09,85,257,2.25,82.18,3,8,35.1538,0,0,0,1,0,0
C002117,Mid-Market,North America,Organic,Pro,53,635.64,630.31,1260.62,66,140,-2.0,85.06,0,1,33.625,0,0,1,0,0,0
C002118,SMB,LATAM,Organic,Pro,645,0.0,389.85,9356.43,0,62,-6.6667,0.0,0,10,1.8571,0,0,0,0,1,0
C002119,Mid-Market,APAC,Paid Search,Enterprise,688,738.06,735.6,16918.83,306,860,16.9,100.0,1,2,44.8462,0,0,1,0,0,0
C002120,SMB,APAC,Outbound,Pro,449,576.15,577.63,6931.55,55,182,-4.5,73.488,2,7,31.9231,0,0,1,0,0,1
C002121,SMB,North America,Paid Search,Growth,343,164.12,163.84,1802.25,69,147,2.8,66.442,1,5,28.4615,0,0,1,0,0,0
C002122,SMB,LATAM,Organic,Basic,59,27.8,28.38,85.14,25,48,1.65,44.3125,3,6,9.0,0,0,1,0,0,0
C002123,Startup,Europe,Affiliate,Pro,601,0.0,517.16,12411.73,0,25,-2.6667,0.0,0,11,-0.625,0,0,0,0,1,0
C002124,Startup,LATAM,Referral,Basic,579,41.29,41.0,983.93,22,76,-1.25,32.5875,2,5,9.7692,0,0,0,0,0,1
C002125,Enterprise,Europe,Outbound,Growth,375,87.26,87.18,1133.36,92,318,-4.25,78.3625,1,4,23.3077,0,0,1,0,0,0
C002126,SMB,North America,Paid Search,Growth,1121,138.98,139.15,5009.44,19,59,-0.95,62.13,3,9,19.4615,0,0,1,0,0,0
C002127,Startup,North America,Referral,Basic,1053,97.97,98.79,3358.99,35,135,-3.65,36.365,1,7,14.0,0,0,1,0,0,1
C002128,Enterprise,APAC,Partner,Enterprise,562,2720.75,2681.91,48274.37,116,377,-0.8,96.6875,2,4,39.0,1,1,0,1,0,1
C002129,Startup,Europe,Partner,Pro,1418,684.62,685.8,31546.98,56,192,-1.5,69.3075,2,5,26.9231,0,0,1,0,0,1
C002130,SMB,North America,Affiliate,Growth,914,0.0,178.16,5344.75,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C002131,Mid-Market,North America,Organic,Pro,418,590.79,594.34,14264.09,63,253,0.0,77.61,2,6,31.6154,0,0,0,0,0,1
C002132,Enterprise,North America,Outbound,Pro,28,479.46,467.15,5605.75,143,143,28.6,89.684,0,0,39.2,0,0,0,0,0,0
C002133,Mid-Market,APAC,Affiliate,Pro,731,289.2,287.99,7775.76,75,262,-0.65,84.455,3,8,37.6154,0,0,0,0,0,0
C002134,SMB,North America,Outbound,Basic,900,36.59,36.8,1067.14,25,93,-1.0,37.7225,6,12,11.5385,0,0,1,0,0,1
C002135,Enterprise,North America,Outbound,Growth,844,125.5,127.91,4604.65,45,136,-1.25,67.455,0,1,26.7692,0,0,0,1,0,0
C002136,Startup,LATAM,Referral,Growth,473,0.0,279.26,4468.21,13,58,-2.75,43.5675,3,17,-5.5833,0,0,0,0,1,0
C002137,Enterprise,Europe,Partner,Pro,680,723.02,727.63,17463.13,91,228,3.2,82.528,1,5,29.3846,0,0,0,0,0,0
C002138,Enterprise,North America,Outbound,Pro,1472,292.27,294.69,17681.51,127,387,4.15,88.8175,1,2,34.7692,0,0,0,0,0,0
C002139,Enterprise,North America,Partner,Pro,694,470.43,465.51,11172.27,144,346,3.05,93.02,1,4,30.5385,0,0,1,0,0,0
C002140,SMB,North America,Organic,Basic,903,45.89,45.82,1328.73,43,99,1.6,48.34,3,4,8.4615,1,1,1,0,0,0
C002141,Startup,North America,Partner,Growth,446,150.38,152.7,2137.77,23,79,-1.25,52.1675,2,3,26.4615,1,1,1,0,0,1
C002142,Mid-Market,North America,Organic,Growth,186,129.12,132.04,924.28,78,248,2.5,67.115,2,4,27.6154,0,0,1,0,0,0
C002143,SMB,North America,Outbound,Growth,47,280.75,277.68,555.36,127,215,2.4167,71.975,0,0,23.4286,0,0,1,0,0,0
C002144,SMB,LATAM,Paid Search,Pro,579,456.36,455.86,9572.97,116,345,3.0,86.92,3,3,35.6154,0,0,0,0,0,0
C002145,Enterprise,LATAM,Affiliate,Enterprise,955,1576.74,1582.48,50639.29,246,739,8.3,100.0,0,2,40.5385,0,0,1,0,0,0
C002146,Mid-Market,APAC,Outbound,Growth,836,175.02,173.68,6252.35,72,232,0.6,63.445,1,4,30.7692,0,0,0,1,0,0
C002147,SMB,North America,Referral,Growth,1247,106.07,107.69,5168.91,94,253,-1.2,63.528,3,7,27.0769,0,0,0,1,0,0
C002148,SMB,North America,Affiliate,Basic,85,57.75,58.14,174.42,45,116,-1.5,41.752,2,6,16.9231,0,0,1,0,0,0
C002149,Startup,APAC,Organic,Basic,220,88.71,88.22,705.73,29,66,3.65,29.71,0,4,19.6923,0,0,1,0,0,0
C002150,SMB,LATAM,Organic,Growth,222,288.37,286.49,2291.89,29,113,-3.5,52.3725,1,8,19.6154,0,0,1,0,0,1
C002151,Startup,Europe,Organic,Basic,995,0.0,33.74,1214.55,0,33,-2.8,15.61,0,10,-22.8,0,0,0,0,1,0
C002152,Mid-Market,North America,Referral,Growth,1023,87.16,87.05,2959.72,63,172,-0.65,59.684,2,3,25.4615,0,0,1,0,0,0
C002153,Mid-Market,North America,Partner,Enterprise,210,1448.67,1462.57,13163.15,346,877,0.45,100.0,0,5,42.4615,0,0,0,0,0,0
C002154,SMB,Europe,Paid Search,Growth,676,0.0,254.36,5341.57,5,45,-2.3333,29.34,7,22,-9.0,1,1,0,1,1,0
C002155,SMB,Europe,Referral,Pro,442,534.99,529.68,7945.17,96,226,0.95,78.608,0,5,34.0,0,0,1,0,0,0
C002156,Mid-Market,North America,Organic,Pro,776,612.13,606.29,21826.42,122,404,-5.5,85.4025,2,6,32.0833,0,0,0,0,0,0
C002157,Mid-Market,APAC,Paid Search,Growth,845,92.86,93.0,2604.13,59,187,0.0,68.015,0,1,22.2308,0,0,1,0,0,0
C002158,Enterprise,Europe,Organic,Enterprise,549,1022.12,1033.27,24798.55,144,443,1.4,100.0,1,3,42.3077,0,0,0,0,0,0
C002159,SMB,Europe,Affiliate,Growth,242,0.0,67.02,402.12,0,20,-1.25,0.0,0,11,-14.25,0,0,0,0,1,0
C002160,Mid-Market,North America,Outbound,Pro,941,0.0,428.62,11572.73,0,30,0.0,0.0,0,3,5.5,0,0,0,0,1,0
C002161,SMB,LATAM,Affiliate,Basic,263,0.0,20.51,143.58,2,33,-1.25,27.49,1,14,-14.7,2,1,0,1,1,0
C002162,SMB,LATAM,Paid Search,Basic,1145,100.19,100.42,3815.83,15,45,0.0,39.9425,1,4,14.6154,0,0,1,0,0,0
C002163,Enterprise,North America,Paid Search,Growth,904,298.0,296.02,8880.69,51,141,-1.05,69.474,1,5,22.1538,0,0,1,0,0,1
C002164,SMB,Europe,Paid Search,Pro,101,0.0,487.08,2922.48,3,72,-4.0,59.89,2,13,7.6,0,0,0,0,1,0
C002165,SMB,Europe,Outbound,Basic,63,27.85,28.77,86.3,53,115,-2.65,42.198,1,3,15.1,0,0,1,0,0,0
C002166,SMB,LATAM,Outbound,Growth,93,0.0,185.69,742.77,3,53,-2.0,46.09,1,15,-3.9,0,0,0,0,1,0
C002167,SMB,North America,Partner,Pro,1035,1004.32,1003.65,35127.91,97,280,2.25,86.35,1,5,34.4167,0,0,1,0,0,0
C002168,SMB,APAC,Paid Search,Growth,227,193.54,193.92,1551.35,36,126,-1.6,60.5925,2,5,24.4615,0,0,1,0,0,0
C002169,Mid-Market,Europe,Outbound,Growth,90,257.02,255.12,1020.5,51,167,0.75,62.9225,2,3,17.4167,0,0,1,0,0,1
C002170,SMB,North America,Organic,Basic,22,44.21,44.77,44.77,50,50,12.5,47.04,3,3,25.25,0,0,1,0,0,0
C002171,SMB,North America,Paid Search,Pro,1202,0.0,318.38,12416.96,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C002172,Enterprise,North America,Paid Search,Pro,381,446.51,443.28,10638.84,91,268,4.55,86.55,2,2,37.8462,0,0,0,0,0,0
C002173,SMB,North America,Affiliate,Growth,0,74.03,75.2,75.2,13,13,13.0,69.36,0,0,33.0,0,0,1,0,0,0
C002174,Enterprise,Europe,Partner,Enterprise,351,4863.32,4829.91,57958.9,205,494,3.75,100.0,2,2,35.3846,0,0,1,0,0,0
C002175,SMB,LATAM,Referral,Basic,1164,58.57,58.19,2211.3,21,63,0.85,38.7875,1,6,13.6923,0,0,1,0,0,0
C002176,Mid-Market,North America,Organic,Growth,338,0.0,225.03,2250.34,10,57,-0.75,42.42,4,14,-7.4545,2,1,0,0,1,0
C002177,SMB,APAC,Paid Search,Basic,1021,0.0,44.84,1345.21,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C002178,Mid-Market,North America,Outbound,Basic,785,27.47,27.81,1001.18,43,137,-1.15,46.88,3,4,19.3846,0,0,0,0,0,0
C002179,Startup,Europe,Affiliate,Basic,473,0.0,104.87,2516.82,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C002180,Enterprise,APAC,Partner,Enterprise,814,754.44,737.41,26546.78,276,928,-6.8,100.0,0,3,44.0,0,0,0,0,0,1
C002181,SMB,LATAM,Referral,Basic,451,64.35,64.91,973.64,56,169,1.0,36.4875,1,4,19.8462,0,0,1,0,0,0
C002182,Mid-Market,Europe,Outbound,Pro,1151,554.09,551.94,20421.85,139,425,1.95,83.7425,2,5,35.3846,0,0,1,0,0,0
C002183,SMB,LATAM,Affiliate,Pro,598,474.51,479.77,9115.59,63,229,-1.65,75.125,1,7,29.3846,1,1,1,0,0,1
C002184,Startup,North America,Paid Search,Pro,513,0.0,328.15,7875.5,2,42,-2.4,49.05,0,14,4.0,0,0,0,1,1,0
C002185,SMB,North America,Partner,Basic,537,0.0,51.2,1228.72,12,45,0.75,29.0533,7,18,-8.6364,0,0,0,0,1,0
C002186,SMB,Europe,Organic,Pro,1077,308.65,307.95,10470.27,124,374,2.0,81.57,2,5,28.25,1,1,1,0,0,1
C002187,SMB,North America,Affiliate,Basic,1049,79.16,81.26,2925.38,30,90,0.75,42.5725,1,5,18.75,0,0,0,0,0,0
C002188,Mid-Market,North America,Paid Search,Pro,1120,584.8,588.65,21191.34,135,297,5.5,89.568,3,4,31.1538,0,0,1,0,0,0
C002189,SMB,North America,Partner,Growth,597,0.0,153.62,3225.95,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C002190,Startup,APAC,Outbound,Growth,618,127.46,126.93,2411.71,49,161,0.25,61.8,1,6,21.8462,0,0,1,0,0,1
C002191,Startup,APAC,Paid Search,Basic,938,0.0,142.13,3837.48,3,35,1.0,0.19,2,13,-18.2222,1,1,0,1,1,0
C002192,SMB,LATAM,Outbound,Growth,895,95.04,96.04,3457.28,41,112,1.0,54.875,1,7,23.9167,0,0,0,1,0,1
C002193,SMB,LATAM,Paid Search,Basic,971,0.0,27.39,849.08,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C002194,Mid-Market,North America,Partner,Growth,1185,154.84,155.17,6051.79,49,160,0.05,72.365,1,5,20.7692,0,0,1,0,0,0
C002195,SMB,North America,Outbound,Growth,516,144.31,144.59,2458.08,71,254,-3.0,56.8675,2,8,22.3077,0,0,1,0,0,0
C002196,Enterprise,Europe,Outbound,Pro,279,729.39,749.66,8995.96,77,239,-2.0,83.4675,1,3,37.0833,0,0,0,0,0,1
C002197,SMB,Europe,Outbound,Growth,1068,207.19,207.6,7473.65,45,180,-4.75,56.7725,0,1,23.3846,0,0,1,0,0,0
C002198,Startup,North America,Affiliate,Growth,186,0.0,163.67,1145.7,1,29,-3.75,33.92,3,13,-6.5556,0,0,0,0,1,0
C002199,Enterprise,Europe,Partner,Enterprise,648,1843.49,1870.99,44903.8,198,661,1.25,100.0,0,0,47.7692,0,0,0,0,0,0
C002200,SMB,Europe,Organic,Growth,1260,194.04,194.54,8170.88,60,157,-0.25,61.416,6,8,24.5385,0,0,1,0,0,0
C002201,SMB,North America,Partner,Pro,964,1112.9,1099.69,39588.71,92,305,-0.75,81.8125,1,7,32.3077,0,0,0,0,0,0
C002202,Enterprise,North America,Outbound,Enterprise,1498,1609.34,1623.75,97424.85,264,645,2.05,100.0,0,0,44.0,0,0,0,0,0,0
C002203,Enterprise,Europe,Partner,Growth,1257,0.0,120.54,5786.11,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C002204,Mid-Market,Europe,Affiliate,Pro,846,0.0,496.95,17890.29,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C002205,Startup,APAC,Outbound,Growth,823,0.0,55.99,1511.63,20,100,-1.3333,34.35,2,14,-3.1667,1,1,0,0,1,0
C002206,Mid-Market,Europe,Outbound,Growth,308,157.92,157.41,1731.46,54,170,-3.95,64.592,4,9,22.1538,0,0,1,0,0,1
C002207,Enterprise,LATAM,Outbound,Pro,1316,727.98,734.83,35272.06,173,426,3.1,92.084,0,2,32.7692,0,0,0,0,0,0
C002208,Enterprise,LATAM,Partner,Pro,200,0.0,595.68,5361.16,0,63,-5.0,0.0,0,5,2.0,0,0,0,0,1,0
C002209,Startup,North America,Paid Search,Growth,997,0.0,179.98,5579.44,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C002210,SMB,Europe,Outbound,Growth,1299,207.45,208.7,8765.45,46,148,-1.5,58.075,1,2,22.1538,0,0,1,0,0,0
C002211,SMB,Europe,Organic,Growth,445,248.76,252.69,3032.23,43,169,-3.75,55.19,3,8,20.6154,1,1,1,1,0,1
C002212,Startup,Europe,Referral,Growth,339,282.95,282.59,3391.11,73,260,-2.75,56.8725,0,4,21.0,0,0,1,0,0,0
C002213,Mid-Market,North America,Outbound,Pro,601,555.11,562.01,8430.2,183,554,-1.75,91.0025,1,7,35.25,0,0,1,0,0,0
C002214,SMB,APAC,Paid Search,Basic,986,0.0,48.08,1490.51,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C002215,SMB,APAC,Paid Search,Growth,1334,63.42,63.27,2657.51,71,199,5.75,58.495,2,5,21.7692,0,0,1,0,0,0
C002216,Startup,North America,Organic,Growth,903,0.0,234.78,6104.19,5,48,-2.3333,40.4733,5,20,-8.0,2,1,0,1,1,0
C002217,SMB,North America,Paid Search,Basic,829,69.35,69.2,1868.43,34,102,1.7,46.5525,0,5,13.1538,0,0,1,0,0,0
C002218,Startup,North America,Outbound,Basic,3,58.91,58.91,0.0,13,13,13.0,36.48,0,0,6.0,0,0,0,0,0,1
C002219,SMB,LATAM,Paid Search,Basic,1074,40.35,40.43,1455.62,29,91,2.45,48.08,0,5,17.4615,0,0,1,0,0,0
C002220,Startup,Europe,Paid Search,Pro,1216,689.93,693.13,33270.09,80,264,-0.5,71.91,0,4,38.5385,0,0,0,1,0,0
C002221,Enterprise,North America,Partner,Pro,80,412.89,426.96,5123.49,109,309,0.45,95.255,0,1,33.6667,0,0,0,0,0,0
C002222,Startup,LATAM,Affiliate,Basic,1206,0.0,54.75,2627.92,0,6,0.0,0.0,0,4,-15.3333,0,0,0,1,1,0
C002223,SMB,North America,Outbound,Basic,1379,0.0,53.64,2360.1,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C002224,SMB,Europe,Partner,Basic,720,0.0,66.92,1539.12,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C002225,Startup,North America,Paid Search,Basic,902,32.8,32.9,986.93,30,78,3.75,43.53,2,6,7.6667,0,0,1,0,0,1
C002226,SMB,Europe,Referral,Pro,578,582.6,567.07,13609.59,106,262,9.0,91.88,0,3,33.0,0,0,0,0,0,0
C002227,Startup,Europe,Paid Search,Basic,138,0.0,40.14,120.42,0,18,-2.0,0.0,0,11,-18.0,2,1,0,1,1,0
C002228,Startup,North America,Referral,Growth,96,0.0,127.01,381.02,6,34,-0.2,40.9,2,16,-4.1667,1,1,0,0,1,0
C002229,SMB,Europe,Paid Search,Basic,990,0.0,79.83,2394.81,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C002230,Mid-Market,APAC,Paid Search,Growth,17,107.46,104.52,104.52,56,56,18.6667,70.43,5,5,28.6667,0,0,1,0,0,0
C002231,Startup,Europe,Partner,Growth,545,227.82,230.53,4149.5,31,132,-5.25,49.52,0,6,21.6667,0,0,1,0,0,1
C002232,SMB,APAC,Referral,Growth,1408,166.62,164.3,5914.77,102,242,0.4,70.978,1,5,23.3846,0,0,0,0,0,0
C002233,Mid-Market,Europe,Organic,Pro,88,0.0,231.78,2781.3,44,182,-6.0,67.3,5,12,9.6667,0,0,0,1,1,0
C002234,SMB,LATAM,Organic,Basic,1306,101.63,100.05,4802.22,25,83,-0.5,45.88,1,3,19.6154,0,0,0,0,0,0
C002235,SMB,North America,Affiliate,Growth,603,0.0,183.9,4413.48,6,68,-5.75,44.115,3,16,-7.9,0,0,0,0,1,0
C002236,Startup,LATAM,Referral,Growth,247,0.0,189.27,1324.87,0,11,0.0,0.0,0,6,-9.75,1,1,0,1,1,0
C002237,SMB,North America,Organic,Basic,1135,86.54,86.22,3190.01,75,187,-0.75,34.26,4,10,15.9231,0,0,1,0,0,1
C002238,SMB,North America,Outbound,Pro,1109,863.42,874.61,31486.01,58,174,2.7,77.4975,3,7,28.3077,1,1,1,0,0,1
C002239,Enterprise,North America,Referral,Pro,788,500.53,487.9,17564.26,109,318,2.25,88.4525,1,1,36.7692,0,0,0,0,0,0
C002240,Enterprise,North America,Outbound,Growth,167,204.81,201.16,2413.93,53,184,-4.5,69.2775,4,9,25.6667,0,0,0,1,0,1
