customer_id,segment,region,acquisition_channel,plan_type,tenure_days,current_mrr,avg_monthly_revenue,lifetime_revenue,churn_risk_score,revenue_risk_score,retention_priority_score,risk_tier,main_risk_driver,recommended_action,recommendation_context,at_risk_flag,payment_failure_flag,renewal_near_flag,contraction_flag,usage_trend,support_tickets_90d,nps_score_recent,feature_adoption_score_recent,failed_payments_90d
C002807,Mid-Market,Europe,Organic,Pro,1077,545.48,548.25,18092.29,74.33,75.05,74.58,high,usage decline,product adoption campaign,Tier=high; driver=usage decline; churn_risk=74.3; revenue_risk=75.0; priority=74.6; current_mrr=$545.48.,1,1,1,1,-5.75,5,31.25,81.2375,1
C003212,Startup,Europe,Organic,Growth,1087,142.5,141.57,5096.62,27.59,33.99,29.83,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=27.6; revenue_risk=34.0; priority=29.8; current_mrr=$142.50.,0,0,1,0,-0.2,6,16.0,51.135,0
C002210,SMB,Europe,Outbound,Growth,1299,207.45,208.7,8765.45,20.3,47.5,29.82,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=20.3; revenue_risk=47.5; priority=29.8; current_mrr=$207.45.,0,0,1,0,-1.5,2,22.1538,58.075,0
C000332,SMB,North America,Partner,Basic,957,21.22,21.16,698.12,45.23,1.21,29.82,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=45.2; revenue_risk=1.2; priority=29.8; current_mrr=$21.22.,1,0,0,0,1.0,9,8.8462,32.6975,0
C000815,Mid-Market,North America,Paid Search,Growth,337,99.0,100.58,905.26,34.47,21.15,29.81,low,failed payments,monitor only,Tier=low; driver=failed payments; churn_risk=34.5; revenue_risk=21.1; priority=29.8; current_mrr=$99.00.,0,1,1,1,1.85,4,25.6923,64.99,1
C002352,Mid-Market,APAC,Organic,Pro,366,235.26,231.19,3005.44,20.26,47.45,29.78,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=20.3; revenue_risk=47.5; priority=29.8; current_mrr=$235.26.,0,0,1,0,-0.1,9,36.2308,92.455,0
C002059,Enterprise,North America,Referral,Pro,910,277.53,278.05,10009.74,16.0,55.28,29.75,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=16.0; revenue_risk=55.3; priority=29.8; current_mrr=$277.53.,0,0,0,1,2.55,3,37.3077,87.364,0
C002200,SMB,Europe,Organic,Growth,1260,194.04,194.54,8170.88,21.49,45.09,29.75,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=21.5; revenue_risk=45.1; priority=29.8; current_mrr=$194.04.,0,0,1,0,-0.25,8,24.5385,61.416,0
C001394,Startup,North America,Organic,Basic,386,97.94,98.15,1275.98,34.29,21.3,29.74,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=34.3; revenue_risk=21.3; priority=29.7; current_mrr=$97.94.,0,0,1,0,-1.15,4,19.7692,32.728,0
C003421,Mid-Market,North America,Partner,Pro,721,451.68,448.14,10755.32,8.93,68.28,29.7,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=8.9; revenue_risk=68.3; priority=29.7; current_mrr=$451.68.,0,0,1,0,3.8,2,36.3077,87.738,0
C002841,SMB,North America,Partner,Basic,847,35.14,34.99,944.78,43.62,3.78,29.68,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=43.6; revenue_risk=3.8; priority=29.7; current_mrr=$35.14.,0,0,1,0,-1.9,6,14.9231,39.252,0
C003075,SMB,APAC,Paid Search,Pro,627,219.74,220.16,5283.91,20.0,47.62,29.67,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=20.0; revenue_risk=47.6; priority=29.7; current_mrr=$219.74.,1,0,0,0,1.5,3,29.3077,82.9425,0
C002929,Startup,Europe,Paid Search,Growth,1230,214.36,213.71,8548.32,19.6,48.34,29.66,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=19.6; revenue_risk=48.3; priority=29.7; current_mrr=$214.36.,0,0,1,0,4.0,6,25.2308,61.5725,0
C002788,Enterprise,Europe,Organic,Growth,1430,356.63,352.38,15857.25,11.6,63.11,29.63,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=11.6; revenue_risk=63.1; priority=29.6; current_mrr=$356.63.,0,0,1,0,2.2,3,26.3077,74.2425,0
C000881,Startup,North America,Affiliate,Growth,1388,175.3,174.97,7873.64,23.03,41.85,29.62,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=23.0; revenue_risk=41.9; priority=29.6; current_mrr=$175.30.,0,0,1,0,-1.85,2,24.6923,50.6825,0
C001818,SMB,APAC,Affiliate,Growth,1128,236.89,237.86,8562.98,18.32,50.59,29.61,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=18.3; revenue_risk=50.6; priority=29.6; current_mrr=$236.89.,0,0,1,0,2.7,5,22.6154,55.094,0
C001077,SMB,LATAM,Outbound,Pro,435,235.48,237.58,3563.65,19.6,48.14,29.59,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=19.6; revenue_risk=48.1; priority=29.6; current_mrr=$235.48.,0,0,1,0,0.2,7,35.3077,81.33,0
C000918,Startup,Europe,Outbound,Basic,320,52.96,53.07,583.76,40.64,9.03,29.58,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=40.6; revenue_risk=9.0; priority=29.6; current_mrr=$52.96.,0,0,1,0,-1.25,7,15.4615,36.565,0
C001527,SMB,Europe,Affiliate,Growth,1025,215.58,215.73,7119.23,19.6,48.09,29.57,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=19.6; revenue_risk=48.1; priority=29.6; current_mrr=$215.58.,0,0,1,0,1.05,7,27.4615,65.875,0
C001317,SMB,Europe,Partner,Growth,434,289.98,290.19,4352.82,16.33,54.11,29.55,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=16.3; revenue_risk=54.1; priority=29.6; current_mrr=$289.98.,0,0,1,0,3.65,4,21.4615,58.358,0
C000048,SMB,North America,Paid Search,Basic,162,158.62,162.37,1948.43,26.19,35.75,29.54,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=26.2; revenue_risk=35.8; priority=29.5; current_mrr=$158.62.,0,0,0,1,-0.1,3,13.3846,45.958,0
C001183,Mid-Market,North America,Partner,Growth,461,173.81,172.88,2766.07,24.5,38.74,29.48,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=24.5; revenue_risk=38.7; priority=29.5; current_mrr=$173.81.,0,0,1,0,-1.5,3,19.1667,66.915,0
C001215,SMB,Europe,Organic,Growth,1405,99.23,99.53,4478.93,32.23,24.31,29.46,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=32.2; revenue_risk=24.3; priority=29.5; current_mrr=$99.23.,1,0,1,0,0.5,10,23.9231,59.3025,0
C000248,SMB,North America,Paid Search,Growth,879,199.85,200.86,5824.86,20.96,45.21,29.45,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=21.0; revenue_risk=45.2; priority=29.4; current_mrr=$199.85.,0,0,1,0,-1.75,2,24.0769,58.37,0
C001126,SMB,North America,Partner,Pro,225,244.34,243.8,1950.4,19.6,47.7,29.44,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=19.6; revenue_risk=47.7; priority=29.4; current_mrr=$244.34.,0,0,1,0,5.15,8,29.0,80.634,0
C002643,SMB,North America,Paid Search,Basic,1201,97.62,97.67,3906.9,32.65,23.48,29.44,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=32.6; revenue_risk=23.5; priority=29.4; current_mrr=$97.62.,0,0,1,0,-0.75,8,17.9231,44.5225,0
C003202,Mid-Market,North America,Partner,Pro,128,525.39,518.72,3112.33,8.0,69.19,29.42,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=8.0; revenue_risk=69.2; priority=29.4; current_mrr=$525.39.,0,0,0,0,2.2,3,31.5385,89.94,0
C002147,SMB,North America,Referral,Growth,1247,106.07,107.69,5168.91,31.2,26.11,29.42,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=31.2; revenue_risk=26.1; priority=29.4; current_mrr=$106.07.,0,0,0,1,-1.2,7,27.0769,63.528,0
C000869,Mid-Market,APAC,Paid Search,Pro,828,430.76,430.04,12041.01,8.93,67.45,29.41,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=8.9; revenue_risk=67.5; priority=29.4; current_mrr=$430.76.,0,0,1,0,0.65,2,38.2308,79.3,0
C000690,Mid-Market,LATAM,Organic,Growth,317,163.97,163.34,1796.75,25.7,36.31,29.41,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=25.7; revenue_risk=36.3; priority=29.4; current_mrr=$163.97.,0,0,1,0,-1.6,4,23.3077,72.4225,0
C001785,Mid-Market,North America,Organic,Pro,412,457.97,455.29,6374.01,8.93,67.39,29.39,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=8.9; revenue_risk=67.4; priority=29.4; current_mrr=$457.97.,0,0,1,0,1.0,2,37.1667,93.535,0
C002847,SMB,North America,Partner,Growth,206,113.51,115.64,693.87,32.39,23.79,29.38,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=32.4; revenue_risk=23.8; priority=29.4; current_mrr=$113.51.,0,1,1,0,6.0,6,23.8462,60.475,1
C000512,Enterprise,APAC,Organic,Pro,373,642.33,639.5,15347.99,2.67,78.95,29.37,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=2.7; revenue_risk=79.0; priority=29.4; current_mrr=$642.33.,0,0,0,0,2.2,1,30.4615,89.675,0
C001561,Enterprise,North America,Organic,Growth,1066,147.3,148.94,5361.69,26.07,35.49,29.37,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=26.1; revenue_risk=35.5; priority=29.4; current_mrr=$147.30.,1,0,1,0,0.35,3,20.7692,66.6825,0
C001929,SMB,APAC,Organic,Growth,1229,238.79,239.14,9804.86,17.57,51.2,29.34,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=17.6; revenue_risk=51.2; priority=29.3; current_mrr=$238.79.,0,0,1,0,-0.5,4,27.4615,67.255,0
C003412,Enterprise,North America,Paid Search,Pro,8,871.94,819.58,9834.94,0.0,83.74,29.31,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=0.0; revenue_risk=83.7; priority=29.3; current_mrr=$871.94.,0,0,0,0,29.0,0,36.0,87.945,0
C003207,Enterprise,APAC,Outbound,Enterprise,0,849.63,855.28,10263.4,0.0,83.75,29.31,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=0.0; revenue_risk=83.8; priority=29.3; current_mrr=$849.63.,0,0,0,0,26.0,0,55.0,100.0,0
C001192,SMB,APAC,Referral,Basic,1098,124.21,124.48,4481.31,29.02,29.82,29.3,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=29.0; revenue_risk=29.8; priority=29.3; current_mrr=$124.21.,0,0,1,0,0.25,6,17.6667,42.9375,0
C000409,SMB,North America,Referral,Pro,97,421.58,422.19,1688.75,11.6,62.08,29.27,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=11.6; revenue_risk=62.1; priority=29.3; current_mrr=$421.58.,0,0,1,0,0.0,3,43.8333,73.5875,0
C002497,Enterprise,Europe,Referral,Pro,294,395.01,393.11,3931.09,11.6,62.09,29.27,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=11.6; revenue_risk=62.1; priority=29.3; current_mrr=$395.01.,0,0,1,0,1.45,3,35.7692,100.0,0
C002557,Mid-Market,LATAM,Referral,Growth,306,229.86,230.87,2539.53,19.89,46.65,29.26,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=19.9; revenue_risk=46.6; priority=29.3; current_mrr=$229.86.,0,0,1,0,-1.25,3,24.9231,64.405,0
C000640,Startup,North America,Organic,Basic,78,42.27,42.01,126.02,42.41,4.81,29.25,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=42.4; revenue_risk=4.8; priority=29.2; current_mrr=$42.27.,0,0,1,0,-1.65,5,14.9167,32.83,0
C000042,SMB,Europe,Outbound,Growth,354,120.71,119.6,1435.15,30.86,26.2,29.23,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=30.9; revenue_risk=26.2; priority=29.2; current_mrr=$120.71.,1,0,1,0,-0.25,5,24.4615,59.6975,0
C000046,SMB,Europe,Paid Search,Growth,35,150.35,150.35,0.0,28.09,31.25,29.2,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=28.1; revenue_risk=31.2; priority=29.2; current_mrr=$150.35.,1,0,0,0,-2.2,1,28.0,54.448,0
C001487,Enterprise,North America,Outbound,Pro,1262,293.47,292.16,11394.19,14.27,56.89,29.19,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=14.3; revenue_risk=56.9; priority=29.2; current_mrr=$293.47.,0,0,1,0,8.25,4,36.3077,99.82,0
C001353,Enterprise,North America,Outbound,Pro,755,526.43,531.35,14346.51,5.33,73.48,29.18,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=5.3; revenue_risk=73.5; priority=29.2; current_mrr=$526.43.,0,0,0,0,6.0,2,31.6667,92.96,0
C002144,SMB,LATAM,Paid Search,Pro,579,456.36,455.86,9572.97,8.0,68.52,29.18,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=8.0; revenue_risk=68.5; priority=29.2; current_mrr=$456.36.,0,0,0,0,3.0,3,35.6154,86.92,0
C000302,Startup,North America,Paid Search,Basic,263,68.11,67.76,609.81,37.7,13.33,29.17,low,usage decline,product adoption campaign,Tier=low; driver=usage decline; churn_risk=37.7; revenue_risk=13.3; priority=29.2; current_mrr=$68.11.,0,0,1,0,-1.5,3,11.6923,33.105,0
C000758,Enterprise,LATAM,Organic,Pro,933,371.56,372.87,12304.64,10.67,63.49,29.16,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=10.7; revenue_risk=63.5; priority=29.2; current_mrr=$371.56.,0,0,0,0,5.35,4,34.3077,99.3325,0
C003439,Enterprise,North America,Organic,Pro,95,157.67,157.18,1886.22,25.83,35.26,29.13,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=25.8; revenue_risk=35.3; priority=29.1; current_mrr=$157.67.,0,0,0,1,-0.75,5,33.0769,92.5675,0
C002562,Mid-Market,Europe,Paid Search,Growth,964,268.18,269.61,8627.55,15.84,53.76,29.11,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=15.8; revenue_risk=53.8; priority=29.1; current_mrr=$268.18.,0,0,1,0,6.75,4,22.3077,74.2075,0
C002489,SMB,North America,Affiliate,Basic,710,118.76,118.51,2725.72,30.17,27.15,29.11,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=30.2; revenue_risk=27.1; priority=29.1; current_mrr=$118.76.,0,0,1,0,2.15,6,18.2308,39.875,0
C000249,Enterprise,North America,Outbound,Pro,311,561.42,555.37,6664.46,5.33,73.24,29.1,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=5.3; revenue_risk=73.2; priority=29.1; current_mrr=$561.42.,0,0,0,0,2.0,2,36.8462,87.915,0
C001673,Mid-Market,Europe,Partner,Growth,1110,127.92,127.44,4715.27,28.11,30.9,29.09,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=28.1; revenue_risk=30.9; priority=29.1; current_mrr=$127.92.,0,0,1,0,-1.75,4,20.5385,64.915,0
C001089,SMB,North America,Outbound,Growth,523,101.2,101.41,1723.97,32.68,22.42,29.09,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=32.7; revenue_risk=22.4; priority=29.1; current_mrr=$101.20.,1,0,1,0,0.5,7,23.1538,62.64,0
C000208,Startup,Europe,Paid Search,Basic,41,50.67,51.03,102.06,40.54,7.78,29.07,low,low adoption,product adoption campaign,Tier=low; driver=low adoption; churn_risk=40.5; revenue_risk=7.8; priority=29.1; current_mrr=$50.67.,1,0,1,0,-0.5,1,15.6667,24.11,0
C001341,Enterprise,North America,Paid Search,Growth,703,204.98,207.11,4970.73,20.09,45.66,29.04,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=20.1; revenue_risk=45.7; priority=29.0; current_mrr=$204.98.,0,0,1,0,4.55,6,24.1538,86.88,0
C002703,Mid-Market,APAC,Partner,Growth,1181,212.51,213.44,8110.67,18.83,47.98,29.03,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=18.8; revenue_risk=48.0; priority=29.0; current_mrr=$212.51.,0,0,1,0,-1.5,2,27.6923,73.2,0
C000579,Mid-Market,Europe,Organic,Pro,162,473.17,475.13,2850.76,8.93,66.33,29.02,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=8.9; revenue_risk=66.3; priority=29.0; current_mrr=$473.17.,0,0,1,0,8.0,2,36.3846,93.082,0
C003240,Startup,LATAM,Paid Search,Pro,1458,396.33,396.69,19040.94,8.93,66.34,29.02,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=8.9; revenue_risk=66.3; priority=29.0; current_mrr=$396.33.,0,0,1,0,2.7,2,28.7692,71.84,0
C002596,Enterprise,North America,Partner,Growth,1256,201.23,203.58,8550.5,19.6,46.5,29.02,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=19.6; revenue_risk=46.5; priority=29.0; current_mrr=$201.23.,0,0,1,0,3.05,6,25.7692,73.7575,0
C001883,Mid-Market,North America,Outbound,Pro,1240,472.93,476.51,18583.93,6.27,71.22,29.0,low,contract renewal risk,monitor only,Tier=low; driver=contract renewal risk; churn_risk=6.3; revenue_risk=71.2; priority=29.0; current_mrr=$472.93.,0,0,1,0,6.75,1,37.1538,98.428,0
C002723,Mid-Market,Europe,Organic,Growth,1345,202.31,201.83,8880.69,19.52,46.61,29.0,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=19.5; revenue_risk=46.6; priority=29.0; current_mrr=$202.31.,0,0,1,0,-1.2,3,27.0,63.442,0
C000077,SMB,Europe,Affiliate,Growth,1008,175.35,174.39,5754.87,22.54,41.0,29.0,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=22.5; revenue_risk=41.0; priority=29.0; current_mrr=$175.35.,0,0,1,0,-0.85,5,32.7692,58.074,0
C000307,Enterprise,North America,Paid Search,Growth,1061,242.84,242.56,8732.16,16.96,51.33,28.99,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=17.0; revenue_risk=51.3; priority=29.0; current_mrr=$242.84.,0,0,1,0,-1.0,2,22.2308,71.335,0
C000081,SMB,LATAM,Organic,Basic,91,44.14,44.22,176.86,41.8,5.21,28.99,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=41.8; revenue_risk=5.2; priority=29.0; current_mrr=$44.14.,1,0,1,0,1.2,5,10.6154,43.784,0
C002342,Mid-Market,APAC,Organic,Enterprise,919,484.5,484.4,14531.93,6.27,71.17,28.98,low,contract renewal risk,monitor only,Tier=low; driver=contract renewal risk; churn_risk=6.3; revenue_risk=71.2; priority=29.0; current_mrr=$484.50.,0,0,1,0,5.65,1,39.6154,97.9825,0
C000622,SMB,North America,Organic,Basic,787,41.44,41.28,1114.68,41.47,5.77,28.98,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=41.5; revenue_risk=5.8; priority=29.0; current_mrr=$41.44.,1,0,1,0,0.35,5,15.0769,39.135,0
C001741,Mid-Market,North America,Referral,Pro,865,346.34,344.89,9656.87,11.6,61.22,28.97,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=11.6; revenue_risk=61.2; priority=29.0; current_mrr=$346.34.,0,0,1,0,1.25,3,29.4615,81.12,0
C003404,SMB,North America,Paid Search,Basic,25,24.42,23.41,23.41,44.24,0.62,28.97,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=44.2; revenue_risk=0.6; priority=29.0; current_mrr=$24.42.,1,0,1,0,7.0,4,11.0,32.0125,0
C001807,SMB,LATAM,Partner,Growth,1497,237.57,236.59,11356.27,16.93,51.3,28.96,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=16.9; revenue_risk=51.3; priority=29.0; current_mrr=$237.57.,0,0,1,0,3.25,5,27.75,75.72,0
C000385,SMB,North America,Organic,Basic,1472,53.33,53.32,2612.76,38.41,11.41,28.96,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=38.4; revenue_risk=11.4; priority=29.0; current_mrr=$53.33.,0,0,1,0,-1.5,5,15.0,39.3475,0
C000149,Startup,Europe,Partner,Basic,263,59.91,60.0,539.97,38.69,10.83,28.94,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=38.7; revenue_risk=10.8; priority=28.9; current_mrr=$59.91.,0,0,1,0,-1.75,4,11.7692,39.835,0
C000293,Mid-Market,Europe,Partner,Basic,70,65.05,64.71,194.14,38.16,11.79,28.93,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=38.2; revenue_risk=11.8; priority=28.9; current_mrr=$65.05.,1,0,1,0,1.1,4,10.3636,46.584,0
C001093,SMB,APAC,Organic,Basic,227,107.14,106.03,742.21,32.41,22.39,28.9,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=32.4; revenue_risk=22.4; priority=28.9; current_mrr=$107.14.,0,0,1,0,0.35,5,13.9231,34.1225,0
C001425,Mid-Market,Europe,Organic,Pro,1120,333.58,334.35,12371.07,11.6,60.93,28.87,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=11.6; revenue_risk=60.9; priority=28.9; current_mrr=$333.58.,0,0,1,0,1.9,3,32.0,80.822,0
C003138,Mid-Market,Europe,Organic,Growth,790,258.75,260.31,6507.76,16.3,52.18,28.86,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=16.3; revenue_risk=52.2; priority=28.9; current_mrr=$258.75.,0,0,1,0,-0.25,4,24.25,64.57,0
C000478,Startup,North America,Affiliate,Growth,1493,167.78,169.26,8632.14,22.37,40.91,28.86,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=22.4; revenue_risk=40.9; priority=28.9; current_mrr=$167.78.,0,0,0,0,-2.6,2,25.5385,51.3975,0
C003476,SMB,APAC,Referral,Basic,1189,44.94,44.8,1881.44,40.34,7.53,28.86,low,usage decline,product adoption campaign,Tier=low; driver=usage decline; churn_risk=40.3; revenue_risk=7.5; priority=28.9; current_mrr=$44.94.,0,0,0,0,-2.5,5,13.1667,40.195,0
C002813,SMB,Europe,Paid Search,Growth,1216,189.2,189.57,7772.46,20.63,44.08,28.84,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=20.6; revenue_risk=44.1; priority=28.8; current_mrr=$189.20.,0,0,1,0,4.25,7,23.2308,70.535,0
C003462,SMB,North America,Organic,Growth,78,209.53,203.21,609.63,21.59,42.07,28.76,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=21.6; revenue_risk=42.1; priority=28.8; current_mrr=$209.53.,0,0,1,0,4.95,8,21.5833,63.526,0
C002148,SMB,North America,Affiliate,Basic,85,57.75,58.14,174.42,38.96,9.83,28.76,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=39.0; revenue_risk=9.8; priority=28.8; current_mrr=$57.75.,0,0,1,0,-1.5,6,16.9231,41.752,0
