subscription_id,customer_id,subscription_start_date,subscription_end_date,monthly_revenue,contract_type,billing_cycle,status
SUB002153,C002153,2025-08-03,,1448.67,Annual,Quarterly,active
SUB002154,C002154,2024-04-17,2026-02-22,249.35,Monthly,Quarterly,churned
SUB002155,C002155,2024-12-14,,534.99,Monthly,Monthly,active
SUB002156,C002156,2024-01-15,,612.13,Annual,Annual,active
SUB002157,C002157,2023-11-07,,92.86,Monthly,Monthly,active
SUB002158,C002158,2024-08-29,,1022.12,Annual,Annual,active
SUB002159,C002159,2025-05-30,2026-01-27,66.47,Monthly,Monthly,churned
SUB002160,C002160,2023-06-01,2025-12-28,433.28,Annual,Quarterly,churned
SUB002161,C002161,2025-05-20,2026-02-07,20.77,Monthly,Monthly,churned
SUB002162,C002162,2023-01-11,,100.19,Monthly,Monthly,active
SUB002163,C002163,2023-09-09,,298.0,Monthly,Quarterly,at_risk
SUB002164,C002164,2025-10-29,2026-02-07,487.99,Monthly,Quarterly,churned
SUB002165,C002165,2025-12-28,,27.85,Monthly,Quarterly,active
SUB002166,C002166,2025-11-06,2026-02-07,185.95,Monthly,Monthly,churned
SUB002167,C002167,2023-05-01,,1004.32,Monthly,Monthly,active
SUB002168,C002168,2025-07-17,,193.54,Monthly,Monthly,active
SUB002169,C002169,2025-12-01,,257.02,Monthly,Monthly,at_risk
SUB002170,C002170,2026-02-07,,44.21,Monthly,Monthly,active
SUB002171,C002171,2022-02-08,2025-05-25,319.04,Monthly,Monthly,churned
SUB002172,C002172,2025-02-13,,446.51,Annual,Annual,active
SUB002173,C002173,2026-03-01,,74.03,Monthly,Monthly,active
SUB002174,C002174,2025-03-15,,4863.32,Annual,Annual,active
SUB002175,C002175,2022-12-23,,58.57,Monthly,Monthly,active
SUB002176,C002176,2025-03-11,2026-02-12,226.3,Monthly,Monthly,churned
SUB002177,C002177,2022-06-18,2025-04-04,44.69,Monthly,Quarterly,churned
SUB002178,C002178,2024-01-06,,27.47,Annual,Annual,active
SUB002179,C002179,2024-08-15,2025-12-01,104.48,Annual,Annual,churned
SUB002180,C002180,2023-12-08,,754.44,Annual,Annual,at_risk
SUB002181,C002181,2024-12-05,,64.35,Monthly,Monthly,active
SUB002182,C002182,2023-01-05,,554.09,Monthly,Monthly,active
SUB002183,C002183,2024-07-11,,474.51,Monthly,Monthly,at_risk
SUB002184,C002184,2024-09-13,2026-02-08,330.86,Annual,Annual,churned
SUB002185,C002185,2024-09-01,2026-02-20,51.42,Annual,Annual,churned
SUB002186,C002186,2023-03-20,,308.65,Monthly,Monthly,at_risk
SUB002187,C002187,2023-04-17,,79.16,Annual,Annual,active
SUB002188,C002188,2023-02-05,,584.8,Monthly,Monthly,active
SUB002189,C002189,2023-12-16,2025-08-04,158.64,Monthly,Quarterly,churned
SUB002190,C002190,2024-06-21,,127.46,Monthly,Monthly,at_risk
SUB002191,C002191,2023-07-10,2026-02-02,141.97,Monthly,Quarterly,churned
SUB002192,C002192,2023-09-18,,95.04,Annual,Annual,at_risk
SUB002193,C002193,2023-03-22,2025-11-17,27.45,Monthly,Monthly,churned
SUB002194,C002194,2022-12-02,,154.84,Monthly,Monthly,active
SUB002195,C002195,2024-10-01,,144.31,Monthly,Monthly,active
SUB002196,C002196,2025-05-26,,729.39,Annual,Annual,at_risk
SUB002197,C002197,2023-03-29,,207.19,Monthly,Monthly,active
SUB002198,C002198,2025-08-03,2026-02-05,161.9,Monthly,Monthly,churned
SUB002199,C002199,2024-05-22,,1843.49,Annual,Annual,active
SUB002200,C002200,2022-09-18,,194.04,Monthly,Monthly,active
SUB002201,C002201,2023-07-11,,1112.9,Annual,Annual,active
SUB002202,C002202,2022-01-23,,1609.34,Annual,Annual,active
SUB002203,C002203,2022-03-10,2025-08-18,121.84,Annual,Annual,churned
SUB002204,C002204,2023-06-03,2025-09-26,499.99,Annual,Annual,churned
SUB002205,C002205,2023-11-24,2026-02-24,56.13,Monthly,Monthly,churned
SUB002206,C002206,2025-04-27,,157.92,Monthly,Monthly,at_risk
SUB002207,C002207,2022-07-24,,727.98,Annual,Annual,active
SUB002208,C002208,2025-07-08,2026-01-24,592.38,Annual,Quarterly,churned
SUB002209,C002209,2023-01-03,2025-09-26,180.3,Monthly,Monthly,churned
SUB002210,C002210,2022-08-10,,207.45,Monthly,Monthly,active
SUB002211,C002211,2024-12-11,,248.76,Monthly,Quarterly,at_risk
SUB002212,C002212,2025-03-27,,282.95,Monthly,Monthly,active
SUB002213,C002213,2024-07-08,,555.11,Monthly,Quarterly,active
SUB002214,C002214,2022-06-28,2025-03-10,47.71,Monthly,Monthly,churned
SUB002215,C002215,2022-07-06,,63.42,Monthly,Monthly,active
SUB002216,C002216,2023-08-27,2026-02-15,236.62,Monthly,Monthly,churned
SUB002217,C002217,2023-11-23,,69.35,Monthly,Monthly,active
SUB002218,C002218,2026-02-26,,58.91,Monthly,Quarterly,at_risk
SUB002219,C002219,2023-03-23,,40.35,Monthly,Monthly,active
SUB002220,C002220,2022-11-01,,689.93,Annual,Annual,active
SUB002221,C002221,2025-12-11,,412.89,Annual,Annual,active
SUB002222,C002222,2022-09-04,2025-12-23,54.15,Annual,Annual,churned
SUB002223,C002223,2022-02-19,2025-11-29,53.63,Monthly,Monthly,churned
SUB002224,C002224,2023-10-18,2025-10-07,67.34,Monthly,Monthly,churned
SUB002225,C002225,2023-09-11,,32.8,Monthly,Monthly,at_risk
SUB002226,C002226,2024-07-31,,582.6,Annual,Annual,active
SUB002227,C002227,2025-09-05,2026-01-21,39.76,Monthly,Monthly,churned
SUB002228,C002228,2025-11-20,2026-02-24,121.61,Monthly,Monthly,churned
SUB002229,C002229,2023-03-20,2025-12-04,81.92,Monthly,Quarterly,churned
SUB002230,C002230,2026-02-12,,107.46,Monthly,Monthly,active
SUB002231,C002231,2024-09-02,,227.82,Monthly,Monthly,at_risk
SUB002232,C002232,2022-04-23,,166.62,Annual,Annual,active
SUB002233,C002233,2025-12-01,2026-02-27,230.2,Annual,Annual,churned
SUB002234,C002234,2022-08-03,,101.63,Annual,Annual,active
SUB002235,C002235,2024-06-16,2026-02-09,181.14,Annual,Annual,churned
SUB002236,C002236,2025-04-24,2025-12-27,187.32,Monthly,Monthly,churned
SUB002237,C002237,2023-01-21,,86.54,Monthly,Monthly,at_risk
SUB002238,C002238,2023-02-16,,863.42,Monthly,Monthly,at_risk
SUB002239,C002239,2024-01-03,,500.53,Annual,Annual,active
SUB002240,C002240,2025-09-15,,204.81,Annual,Annual,at_risk
SUB002241,C002241,2022-12-16,2026-02-15,1717.08,Annual,Annual,churned
SUB002242,C002242,2024-10-19,2026-01-13,139.49,Monthly,Monthly,churned
SUB002243,C002243,2023-11-29,2026-01-06,236.56,Annual,Annual,churned
SUB002244,C002244,2022-06-30,,503.45,Annual,Annual,active
SUB002245,C002245,2024-12-19,,102.29,Monthly,Monthly,active
SUB002246,C002246,2025-06-25,2025-12-12,202.05,Annual,Quarterly,churned
SUB002247,C002247,2024-05-30,,778.33,Annual,Annual,active
SUB002248,C002248,2022-10-10,,90.13,Monthly,Monthly,active
SUB002249,C002249,2022-09-01,2025-08-09,141.37,Monthly,Quarterly,churned
SUB002250,C002250,2023-10-16,2025-10-08,191.06,Monthly,Monthly,churned
SUB002251,C002251,2024-02-17,,86.95,Monthly,Monthly,active
SUB002252,C002252,2024-04-19,,309.26,Monthly,Quarterly,at_risk
SUB002253,C002253,2023-01-20,,971.78,Annual,Quarterly,active
SUB002254,C002254,2024-02-11,,744.93,Monthly,Monthly,active
SUB002255,C002255,2023-03-28,,146.07,Monthly,Monthly,active
SUB002256,C002256,2024-11-08,,192.27,Monthly,Monthly,active
SUB002257,C002257,2025-05-09,,1273.18,Annual,Annual,active
SUB002258,C002258,2024-09-23,2026-02-06,86.26,Monthly,Quarterly,churned
SUB002259,C002259,2022-01-02,,175.99,Monthly,Monthly,active
SUB002260,C002260,2026-02-25,,6858.62,Monthly,Monthly,active
SUB002261,C002261,2022-02-06,,483.29,Monthly,Monthly,active
SUB002262,C002262,2026-03-01,,587.33,Annual,Annual,active
SUB002263,C002263,2022-03-03,,836.57,Annual,Quarterly,active
SUB002264,C002264,2024-02-25,,81.88,Monthly,Monthly,active
SUB002265,C002265,2022-06-22,,407.63,Monthly,Monthly,active
SUB002266,C002266,2022-06-03,,162.48,Monthly,Monthly,active
SUB002267,C002267,2024-11-08,2026-01-04,182.52,Monthly,Quarterly,churned
SUB002268,C002268,2025-01-15,2026-02-18,29.03,Monthly,Quarterly,churned
SUB002269,C002269,2022-07-06,2026-01-23,74.04,Monthly,Monthly,churned
SUB002270,C002270,2026-01-31,,324.56,Annual,Annual,active
SUB002271,C002271,2023-05-16,,72.33,Monthly,Monthly,active
SUB002272,C002272,2023-05-02,2025-12-14,83.77,Monthly,Monthly,churned
SUB002273,C002273,2023-04-05,,46.03,Monthly,Monthly,active
SUB002274,C002274,2023-12-13,,823.96,Annual,Annual,active
SUB002275,C002275,2022-09-28,,3272.26,Annual,Quarterly,active
SUB002276,C002276,2023-10-21,2025-08-20,2262.73,Annual,Annual,churned
SUB002277,C002277,2022-11-30,,1522.05,Annual,Quarterly,active
SUB002278,C002278,2022-03-21,,852.32,Monthly,Monthly,active
SUB002279,C002279,2023-07-18,2026-02-03,57.1,Annual,Annual,churned
SUB002280,C002280,2024-10-29,2025-12-15,124.83,Annual,Annual,churned
SUB002281,C002281,2025-03-17,,35.04,Annual,Annual,active
SUB002282,C002282,2023-06-24,,52.4,Monthly,Monthly,at_risk
SUB002283,C002283,2023-05-21,,636.1,Monthly,Monthly,active
SUB002284,C002284,2025-04-15,2026-02-19,102.79,Monthly,Monthly,churned
SUB002285,C002285,2024-11-05,,464.56,Monthly,Monthly,active
SUB002286,C002286,2025-06-23,,259.93,Monthly,Monthly,active
SUB002287,C002287,2025-10-19,,49.94,Monthly,Monthly,at_risk
SUB002288,C002288,2025-06-05,,910.82,Annual,Annual,active
SUB002289,C002289,2025-12-02,,265.76,Annual,Annual,active
SUB002290,C002290,2023-09-27,2025-06-20,371.89,Annual,Annual,churned
SUB002291,C002291,2023-08-25,,269.99,Monthly,Monthly,active
SUB002292,C002292,2023-05-15,,4227.89,Monthly,Monthly,active
SUB002293,C002293,2022-12-29,2026-01-14,190.74,Monthly,Monthly,churned
SUB002294,C002294,2025-02-23,,1328.28,Monthly,Monthly,at_risk
SUB002295,C002295,2025-01-01,,119.37,Annual,Quarterly,active
SUB002296,C002296,2025-05-17,,95.04,Annual,Quarterly,active
SUB002297,C002297,2022-09-14,2026-01-08,151.46,Monthly,Monthly,churned
SUB002298,C002298,2024-01-31,,135.26,Monthly,Monthly,active
SUB002299,C002299,2022-12-17,2026-01-29,51.55,Monthly,Monthly,churned
SUB002300,C002300,2025-09-25,,165.41,Monthly,Monthly,active
SUB002301,C002301,2023-02-13,,639.82,Annual,Annual,active
SUB002302,C002302,2022-08-09,,98.99,Monthly,Monthly,active
SUB002303,C002303,2024-05-23,,272.91,Monthly,Monthly,at_risk
SUB002304,C002304,2025-08-29,,460.31,Monthly,Quarterly,active
SUB002305,C002305,2025-10-24,,374.72,Monthly,Monthly,active
SUB002306,C002306,2022-06-03,,1313.87,Annual,Quarterly,active
SUB002307,C002307,2023-05-19,,35.28,Monthly,Monthly,at_risk
SUB002308,C002308,2022-09-03,,1350.12,Monthly,Monthly,active
SUB002309,C002309,2023-04-27,2025-11-05,54.89,Monthly,Monthly,churned
SUB002310,C002310,2024-03-26,,314.46,Monthly,Monthly,active
SUB002311,C002311,2023-03-07,,590.17,Annual,Annual,active
SUB002312,C002312,2022-04-15,,5134.14,Annual,Quarterly,active
SUB002313,C002313,2024-02-18,,426.87,Annual,Annual,active
SUB002314,C002314,2022-03-28,,275.91,Annual,Quarterly,active
SUB002315,C002315,2022-12-25,,138.8,Monthly,Monthly,at_risk
SUB002316,C002316,2022-01-14,2025-12-17,860.98,Annual,Annual,churned
SUB002317,C002317,2022-05-25,2025-11-02,153.14,Monthly,Monthly,churned
SUB002318,C002318,2023-11-01,,88.95,Monthly,Monthly,active
SUB002319,C002319,2025-07-26,,415.0,Annual,Annual,active
SUB002320,C002320,2025-04-02,,724.55,Annual,Quarterly,active
SUB002321,C002321,2022-06-03,,650.49,Annual,Annual,active
SUB002322,C002322,2022-02-28,,355.92,Monthly,Monthly,active
SUB002323,C002323,2023-06-06,,46.95,Monthly,Monthly,active
SUB002324,C002324,2024-09-23,2025-11-11,59.46,Monthly,Monthly,churned
SUB002325,C002325,2025-02-16,2025-09-08,52.75,Monthly,Monthly,churned
SUB002326,C002326,2025-06-11,,49.11,Monthly,Monthly,active
SUB002327,C002327,2023-06-05,,323.16,Annual,Quarterly,at_risk
SUB002328,C002328,2022-09-24,2025-01-01,47.82,Monthly,Monthly,churned
SUB002329,C002329,2022-02-23,,64.01,Monthly,Monthly,active
SUB002330,C002330,2022-08-23,2026-01-30,104.14,Annual,Annual,churned
SUB002331,C002331,2022-04-24,2025-07-11,684.82,Annual,Annual,churned
SUB002332,C002332,2025-08-07,2026-02-06,31.78,Monthly,Monthly,churned
SUB002333,C002333,2023-02-12,,237.6,Monthly,Quarterly,at_risk
SUB002334,C002334,2025-06-09,2026-02-28,193.51,Monthly,Monthly,churned
SUB002335,C002335,2024-05-02,,353.84,Annual,Annual,at_risk
SUB002336,C002336,2024-04-01,,496.56,Annual,Annual,active
SUB002337,C002337,2023-12-01,2026-01-26,201.16,Monthly,Monthly,churned
SUB002338,C002338,2025-05-30,2026-02-17,163.04,Annual,Quarterly,churned
SUB002339,C002339,2022-03-12,2026-01-24,193.89,Annual,Quarterly,churned
SUB002340,C002340,2022-05-22,,113.29,Monthly,Monthly,active
SUB002341,C002341,2023-10-07,,1062.33,Annual,Annual,active
SUB002342,C002342,2023-08-25,,484.5,Monthly,Monthly,active
SUB002343,C002343,2024-04-17,2025-06-27,586.35,Monthly,Monthly,churned
SUB002344,C002344,2025-02-05,,536.61,Monthly,Monthly,active
SUB002345,C002345,2024-06-16,,73.45,Monthly,Monthly,active
SUB002346,C002346,2023-02-08,,120.52,Monthly,Monthly,active
SUB002347,C002347,2023-05-18,,255.41,Monthly,Monthly,active
SUB002348,C002348,2025-02-28,2025-12-08,153.24,Monthly,Monthly,churned
SUB002349,C002349,2022-11-10,,279.5,Monthly,Quarterly,active
SUB002350,C002350,2024-02-16,,766.69,Annual,Annual,active
SUB002351,C002351,2024-04-12,,168.18,Annual,Quarterly,active
SUB002352,C002352,2025-02-28,,235.26,Monthly,Monthly,active
SUB002353,C002353,2024-12-29,,979.89,Monthly,Monthly,active
SUB002354,C002354,2023-12-22,,714.64,Monthly,Monthly,active
SUB002355,C002355,2023-04-25,,3823.77,Monthly,Monthly,active
SUB002356,C002356,2023-07-18,2026-01-11,318.54,Monthly,Monthly,churned
SUB002357,C002357,2023-10-02,,138.99,Monthly,Monthly,active
SUB002358,C002358,2022-12-02,,319.29,Annual,Quarterly,active
SUB002359,C002359,2024-08-15,,321.0,Annual,Annual,active
SUB002360,C002360,2022-11-15,,1119.68,Monthly,Monthly,at_risk
SUB002361,C002361,2024-09-23,2025-12-04,121.74,Monthly,Quarterly,churned
SUB002362,C002362,2025-03-01,,114.9,Monthly,Monthly,active
SUB002363,C002363,2026-01-13,,147.11,Monthly,Monthly,active
SUB002364,C002364,2022-07-01,,42.85,Monthly,Monthly,active
SUB002365,C002365,2025-03-04,2026-02-08,538.47,Annual,Annual,churned
SUB002366,C002366,2022-05-16,,98.11,Monthly,Monthly,active
SUB002367,C002367,2023-05-29,,86.44,Monthly,Monthly,at_risk
SUB002368,C002368,2022-10-02,,667.11,Annual,Annual,active
SUB002369,C002369,2022-09-04,2025-12-30,289.98,Annual,Annual,churned
SUB002370,C002370,2022-10-03,2025-12-26,76.49,Monthly,Monthly,churned
SUB002371,C002371,2022-03-16,,1213.87,Annual,Quarterly,active
SUB002372,C002372,2025-06-13,,942.18,Annual,Annual,active
SUB002373,C002373,2022-04-16,,660.81,Annual,Annual,active
SUB002374,C002374,2023-09-09,,232.21,Monthly,Monthly,active
SUB002375,C002375,2024-12-01,,1348.43,Monthly,Monthly,active
SUB002376,C002376,2026-02-22,,72.26,Monthly,Monthly,active
SUB002377,C002377,2025-08-02,2026-02-05,61.58,Monthly,Monthly,churned
SUB002378,C002378,2022-08-09,,144.16,Monthly,Monthly,active
SUB002379,C002379,2026-02-19,,626.83,Annual,Annual,active
SUB002380,C002380,2024-09-21,,447.93,Annual,Annual,active
SUB002381,C002381,2022-10-06,2025-05-09,264.36,Monthly,Monthly,churned
SUB002382,C002382,2023-11-26,,95.31,Monthly,Monthly,active
SUB002383,C002383,2025-10-28,,307.55,Annual,Annual,at_risk
SUB002384,C002384,2023-08-29,,650.22,Monthly,Quarterly,active
SUB002385,C002385,2022-10-15,,35.19,Annual,Annual,at_risk
SUB002386,C002386,2025-08-26,,163.49,Monthly,Monthly,active
SUB002387,C002387,2025-12-24,,208.02,Monthly,Monthly,active
SUB002388,C002388,2026-02-05,,323.89,Annual,Annual,active
SUB002389,C002389,2025-12-31,,219.19,Monthly,Monthly,at_risk
SUB002390,C002390,2025-09-02,,372.03,Annual,Annual,active
SUB002391,C002391,2023-11-29,,126.84,Monthly,Monthly,active
SUB002392,C002392,2022-11-01,,212.26,Monthly,Quarterly,active
SUB002393,C002393,2024-08-05,,114.52,Monthly,Quarterly,active
SUB002394,C002394,2022-12-15,,112.22,Monthly,Monthly,active
SUB002395,C002395,2023-12-25,,87.87,Monthly,Monthly,at_risk
SUB002396,C002396,2024-09-29,2026-01-10,481.46,Annual,Quarterly,churned
SUB002397,C002397,2025-12-09,,28.59,Monthly,Monthly,active
SUB002398,C002398,2023-03-19,,658.92,Monthly,Monthly,active
SUB002399,C002399,2023-01-20,,387.79,Monthly,Monthly,active
SUB002400,C002400,2025-01-23,2026-01-01,91.28,Monthly,Monthly,churned
SUB002401,C002401,2022-01-14,2026-02-11,58.69,Annual,Quarterly,churned
SUB002402,C002402,2024-05-23,,82.59,Monthly,Monthly,at_risk
SUB002403,C002403,2025-02-12,,113.43,Monthly,Monthly,active
SUB002404,C002404,2024-04-29,2026-01-31,97.28,Annual,Quarterly,churned
SUB002405,C002405,2023-08-19,,73.34,Monthly,Monthly,active
SUB002406,C002406,2025-06-27,,79.04,Monthly,Monthly,at_risk
SUB002407,C002407,2023-07-25,,908.07,Annual,Quarterly,active
SUB002408,C002408,2024-12-28,2026-02-06,82.93,Monthly,Quarterly,churned
SUB002409,C002409,2023-12-13,,138.66,Annual,Annual,at_risk
SUB002410,C002410,2022-02-19,,100.82,Monthly,Monthly,active
SUB002411,C002411,2024-03-29,,257.65,Monthly,Monthly,active
SUB002412,C002412,2022-03-19,,181.42,Monthly,Monthly,active
SUB002413,C002413,2025-11-16,,1096.83,Annual,Annual,active
SUB002414,C002414,2024-07-05,,156.46,Monthly,Quarterly,active
SUB002415,C002415,2023-07-30,,67.07,Monthly,Monthly,active
SUB002416,C002416,2024-01-17,,96.75,Monthly,Monthly,at_risk
SUB002417,C002417,2024-08-03,,38.9,Monthly,Monthly,at_risk
SUB002418,C002418,2023-02-11,,252.54,Monthly,Monthly,at_risk
SUB002419,C002419,2023-03-15,2025-12-20,61.14,Monthly,Monthly,churned
SUB002420,C002420,2023-10-01,2025-10-17,57.09,Monthly,Monthly,churned
SUB002421,C002421,2023-02-05,,349.7,Annual,Quarterly,at_risk
SUB002422,C002422,2025-03-11,2026-02-24,222.15,Monthly,Monthly,churned
SUB002423,C002423,2022-06-18,,296.63,Annual,Annual,active
SUB002424,C002424,2025-06-20,2026-02-19,121.42,Annual,Annual,churned
SUB002425,C002425,2023-06-24,,2150.63,Annual,Annual,active
SUB002426,C002426,2024-05-07,2026-01-06,83.54,Monthly,Monthly,churned
SUB002427,C002427,2022-09-03,,329.32,Monthly,Monthly,active
SUB002428,C002428,2023-08-22,,1590.58,Annual,Annual,active
SUB002429,C002429,2025-03-02,,38.74,Monthly,Monthly,active
SUB002430,C002430,2023-02-24,,1256.0,Annual,Annual,active
SUB002431,C002431,2022-07-22,,488.65,Annual,Annual,active
SUB002432,C002432,2024-03-14,,200.2,Monthly,Monthly,active
SUB002433,C002433,2022-09-09,,1667.17,Annual,Annual,active
SUB002434,C002434,2023-04-29,,178.47,Monthly,Monthly,at_risk
SUB002435,C002435,2023-11-26,,292.44,Annual,Quarterly,at_risk
SUB002436,C002436,2024-05-12,,1733.3,Annual,Annual,active
SUB002437,C002437,2024-09-06,2026-01-20,70.48,Monthly,Quarterly,churned
SUB002438,C002438,2024-10-25,2025-12-13,210.77,Monthly,Monthly,churned
SUB002439,C002439,2025-07-09,2026-02-19,119.98,Annual,Annual,churned
SUB002440,C002440,2022-04-19,,675.72,Annual,Quarterly,active
SUB002441,C002441,2023-07-19,,264.54,Monthly,Monthly,active
SUB002442,C002442,2022-01-13,,45.31,Monthly,Quarterly,active
SUB002443,C002443,2022-01-21,2025-11-13,409.73,Monthly,Monthly,churned
SUB002444,C002444,2022-12-03,,96.56,Monthly,Quarterly,active
SUB002445,C002445,2024-07-02,,407.13,Annual,Annual,at_risk
SUB002446,C002446,2025-10-04,,174.82,Monthly,Monthly,at_risk
SUB002447,C002447,2025-03-27,,24.19,Annual,Annual,active
SUB002448,C002448,2024-09-10,,1126.81,Monthly,Monthly,active
SUB002449,C002449,2025-03-28,,79.5,Monthly,Quarterly,at_risk
SUB002450,C002450,2022-10-03,,362.05,Monthly,Monthly,at_risk
SUB002451,C002451,2025-07-09,,1573.56,Monthly,Monthly,active
SUB002452,C002452,2025-09-17,,484.96,Annual,Quarterly,active
SUB002453,C002453,2022-06-08,,175.56,Monthly,Quarterly,at_risk
SUB002454,C002454,2023-12-16,2025-10-21,72.19,Monthly,Monthly,churned
SUB002455,C002455,2025-06-20,,236.62,Monthly,Monthly,active
SUB002456,C002456,2024-01-05,2026-02-15,27.21,Monthly,Quarterly,churned
SUB002457,C002457,2025-07-01,2026-01-21,99.18,Monthly,Monthly,churned
SUB002458,C002458,2025-12-06,,96.35,Monthly,Monthly,at_risk
SUB002459,C002459,2024-01-02,,155.81,Monthly,Monthly,at_risk
SUB002460,C002460,2022-04-15,,152.58,Monthly,Quarterly,active
SUB002461,C002461,2023-06-13,,46.25,Annual,Annual,active
SUB002462,C002462,2022-12-06,,97.28,Monthly,Monthly,active
SUB002463,C002463,2023-12-25,,572.0,Monthly,Monthly,active
SUB002464,C002464,2024-06-12,,94.41,Monthly,Monthly,active
SUB002465,C002465,2023-12-10,,624.74,Monthly,Monthly,active
SUB002466,C002466,2022-10-27,,53.16,Monthly,Quarterly,active
SUB002467,C002467,2023-04-12,,1032.87,Monthly,Monthly,active
SUB002468,C002468,2024-10-29,2025-12-27,239.19,Monthly,Monthly,churned
SUB002469,C002469,2022-02-17,,136.68,Annual,Annual,active
SUB002470,C002470,2022-11-30,,382.99,Monthly,Monthly,active
SUB002471,C002471,2025-09-26,,290.28,Annual,Annual,active
SUB002472,C002472,2022-06-07,2026-01-08,28.36,Annual,Annual,churned
SUB002473,C002473,2023-09-26,,135.2,Monthly,Monthly,active
SUB002474,C002474,2022-11-12,,118.12,Monthly,Monthly,at_risk
SUB002475,C002475,2022-06-23,2025-02-05,46.67,Monthly,Monthly,churned
SUB002476,C002476,2023-10-11,,2171.51,Annual,Annual,active
SUB002477,C002477,2024-03-11,,453.48,Annual,Annual,active
SUB002478,C002478,2022-10-03,2025-08-30,54.8,Monthly,Monthly,churned
SUB002479,C002479,2022-05-04,,1446.03,Annual,Quarterly,active
SUB002480,C002480,2022-08-03,,63.45,Monthly,Monthly,active
SUB002481,C002481,2024-09-22,,608.4,Monthly,Quarterly,active
SUB002482,C002482,2025-08-06,2026-01-22,46.24,Monthly,Monthly,churned
SUB002483,C002483,2022-10-14,,37.64,Annual,Annual,active
