customer_id,signup_date,segment,region,acquisition_channel,plan_type
C002223,2022-02-10,SMB,North America,Outbound,Basic
C002224,2023-10-05,SMB,Europe,Partner,Basic
C002225,2023-09-02,Startup,North America,Paid Search,Basic
C002226,2024-07-30,SMB,Europe,Referral,Pro
C002227,2025-08-27,Startup,Europe,Paid Search,Basic
C002228,2025-11-19,Startup,North America,Referral,Growth
C002229,2023-03-17,SMB,Europe,Paid Search,Basic
C002230,2026-01-30,Mid-Market,APAC,Paid Search,Growth
C002231,2024-08-19,Startup,Europe,Partner,Growth
C002232,2022-04-16,SMB,APAC,Referral,Growth
C002233,2025-11-27,Mid-Market,Europe,Organic,Pro
C002234,2022-07-29,SMB,LATAM,Organic,Basic
C002235,2024-06-13,SMB,North America,Affiliate,Growth
C002236,2025-04-16,Startup,LATAM,Referral,Growth
C002237,2023-01-15,SMB,North America,Organic,Basic
C002238,2023-02-16,SMB,North America,Outbound,Pro
C002239,2023-12-25,Enterprise,North America,Referral,Pro
C002240,2025-09-06,Enterprise,North America,Outbound,Growth
C002241,2022-12-06,Enterprise,APAC,Paid Search,Enterprise
C002242,2024-10-05,SMB,APAC,Affiliate,Growth
C002243,2023-11-19,Startup,LATAM,Paid Search,Pro
C002244,2022-06-20,SMB,North America,Organic,Pro
C002245,2024-12-16,SMB,APAC,Affiliate,Basic
C002246,2025-06-19,Startup,LATAM,Affiliate,Growth
C002247,2024-05-24,Startup,North America,Partner,Enterprise
C002248,2022-09-26,SMB,Europe,Affiliate,Basic
C002249,2022-08-25,SMB,Europe,Paid Search,Growth
C002250,2023-10-06,SMB,North America,Outbound,Pro
C002251,2024-02-09,Mid-Market,Europe,Outbound,Basic
C002252,2024-04-19,SMB,LATAM,Organic,Pro
C002253,2023-01-06,Enterprise,North America,Outbound,Pro
C002254,2024-02-01,SMB,Europe,Outbound,Pro
C002255,2023-03-25,SMB,Europe,Affiliate,Growth
C002256,2024-11-08,SMB,LATAM,Organic,Growth
C002257,2025-04-25,SMB,APAC,Affiliate,Pro
C002258,2024-09-19,Startup,LATAM,Paid Search,Basic
C002259,2022-01-02,SMB,Europe,Referral,Growth
C002260,2026-02-16,Mid-Market,Europe,Outbound,Enterprise
C002261,2022-02-06,SMB,Europe,Paid Search,Pro
C002262,2026-02-28,SMB,Europe,Outbound,Pro
C002263,2022-02-18,Enterprise,North America,Paid Search,Enterprise
C002264,2024-02-25,Startup,Europe,Referral,Growth
C002265,2022-06-11,Mid-Market,LATAM,Outbound,Pro
C002266,2022-05-25,SMB,Europe,Paid Search,Growth
C002267,2024-11-04,SMB,APAC,Paid Search,Growth
C002268,2025-01-11,SMB,Europe,Partner,Basic
C002269,2022-06-29,Startup,North America,Organic,Basic
C002270,2026-01-24,Mid-Market,North America,Paid Search,Pro
C002271,2023-05-03,SMB,North America,Paid Search,Basic
C002272,2023-04-29,SMB,North America,Outbound,Basic
C002273,2023-03-28,SMB,Europe,Outbound,Basic
C002274,2023-12-03,Enterprise,North America,Outbound,Enterprise
C002275,2022-09-28,Mid-Market,North America,Organic,Enterprise
C002276,2023-10-08,Enterprise,North America,Outbound,Enterprise
C002277,2022-11-16,Mid-Market,LATAM,Organic,Enterprise
C002278,2022-03-20,Mid-Market,LATAM,Outbound,Pro
C002279,2023-07-15,SMB,North America,Paid Search,Basic
C002280,2024-10-18,Enterprise,North America,Outbound,Growth
C002281,2025-03-05,SMB,North America,Partner,Basic
C002282,2023-06-22,SMB,North America,Referral,Basic
C002283,2023-05-08,Mid-Market,Europe,Outbound,Pro
C002284,2025-04-11,SMB,North America,Paid Search,Basic
C002285,2024-11-01,Startup,North America,Affiliate,Pro
C002286,2025-06-18,SMB,APAC,Outbound,Growth
C002287,2025-10-09,SMB,Europe,Paid Search,Basic
C002288,2025-06-02,Enterprise,LATAM,Partner,Enterprise
C002289,2025-11-24,SMB,North America,Paid Search,Pro
C002290,2023-09-26,Mid-Market,North America,Outbound,Pro
C002291,2023-08-23,SMB,APAC,Outbound,Pro
C002292,2023-05-04,Mid-Market,North America,Referral,Enterprise
C002293,2022-12-24,Startup,Europe,Affiliate,Growth
C002294,2025-02-12,Enterprise,APAC,Referral,Enterprise
C002295,2024-12-21,SMB,Europe,Paid Search,Basic
C002296,2025-05-03,SMB,North America,Affiliate,Growth
C002297,2022-09-12,SMB,Europe,Outbound,Growth
C002298,2024-01-17,SMB,North America,Paid Search,Basic
C002299,2022-12-04,SMB,North America,Partner,Basic
C002300,2025-09-19,Mid-Market,North America,Referral,Basic
C002301,2023-02-11,Enterprise,APAC,Organic,Pro
C002302,2022-08-07,Mid-Market,Europe,Partner,Basic
C002303,2024-05-16,SMB,North America,Outbound,Growth
C002304,2025-08-29,SMB,North America,Partner,Pro
C002305,2025-10-23,Mid-Market,Europe,Referral,Pro
C002306,2022-05-27,Enterprise,APAC,Outbound,Enterprise
C002307,2023-05-11,SMB,North America,Organic,Basic
C002308,2022-08-22,Enterprise,North America,Referral,Enterprise
C002309,2023-04-13,SMB,LATAM,Outbound,Basic
C002310,2024-03-22,Mid-Market,APAC,Organic,Growth
C002311,2023-03-03,Enterprise,APAC,Partner,Pro
C002312,2022-04-13,Mid-Market,North America,Paid Search,Enterprise
C002313,2024-02-15,SMB,North America,Referral,Enterprise
C002314,2022-03-22,Mid-Market,Europe,Referral,Pro
C002315,2022-12-11,Startup,North America,Referral,Growth
C002316,2022-01-01,Mid-Market,APAC,Referral,Pro
C002317,2022-05-12,SMB,North America,Outbound,Growth
C002318,2023-10-26,Mid-Market,Europe,Partner,Growth
C002319,2025-07-17,Enterprise,APAC,Partner,Pro
C002320,2025-03-23,SMB,APAC,Partner,Enterprise
C002321,2022-05-31,SMB,Europe,Outbound,Enterprise
C002322,2022-02-22,Mid-Market,APAC,Organic,Growth
C002323,2023-05-29,SMB,North America,Outbound,Basic
C002324,2024-09-18,SMB,North America,Referral,Basic
C002325,2025-02-09,Startup,North America,Outbound,Basic
C002326,2025-06-05,SMB,APAC,Referral,Basic
C002327,2023-06-05,Mid-Market,APAC,Organic,Pro
C002328,2022-09-13,Mid-Market,North America,Partner,Basic
C002329,2022-02-10,Startup,North America,Referral,Basic
C002330,2022-08-12,SMB,North America,Affiliate,Basic
C002331,2022-04-10,SMB,North America,Paid Search,Pro
C002332,2025-08-01,SMB,LATAM,Paid Search,Basic
C002333,2023-02-12,Mid-Market,North America,Organic,Growth
C002334,2025-06-05,SMB,LATAM,Paid Search,Growth
C002335,2024-04-20,SMB,Europe,Referral,Pro
C002336,2024-03-30,Enterprise,North America,Outbound,Pro
C002337,2023-11-23,SMB,North America,Affiliate,Growth
C002338,2025-05-30,Mid-Market,APAC,Paid Search,Growth
C002339,2022-03-08,Startup,Europe,Affiliate,Growth
C002340,2022-05-21,SMB,Europe,Paid Search,Growth
C002341,2023-10-06,Startup,North America,Paid Search,Pro
C002342,2023-08-23,Mid-Market,APAC,Organic,Enterprise
C002343,2024-04-09,Mid-Market,LATAM,Paid Search,Pro
C002344,2025-01-26,SMB,LATAM,Partner,Pro
C002345,2024-06-12,SMB,Europe,Organic,Basic
C002346,2023-01-27,SMB,APAC,Affiliate,Growth
C002347,2023-05-13,Mid-Market,North America,Organic,Growth
C002348,2025-02-17,Mid-Market,LATAM,Paid Search,Growth
C002349,2022-11-03,Mid-Market,Europe,Organic,Pro
C002350,2024-02-06,Enterprise,Europe,Partner,Enterprise
C002351,2024-03-29,SMB,APAC,Outbound,Growth
C002352,2025-02-14,Mid-Market,APAC,Organic,Pro
C002353,2024-12-21,Mid-Market,Europe,Paid Search,Pro
C002354,2023-12-08,SMB,Europe,Paid Search,Pro
C002355,2023-04-15,Enterprise,APAC,Outbound,Enterprise
C002356,2023-07-14,Startup,APAC,Organic,Growth
C002357,2023-09-18,Mid-Market,LATAM,Outbound,Growth
C002358,2022-11-30,Mid-Market,North America,Partner,Pro
C002359,2024-08-08,Enterprise,North America,Partner,Enterprise
C002360,2022-11-13,SMB,APAC,Partner,Enterprise
C002361,2024-09-12,SMB,LATAM,Partner,Basic
C002362,2025-02-16,Mid-Market,LATAM,Partner,Growth
C002363,2026-01-01,Mid-Market,Europe,Organic,Growth
C002364,2022-06-30,SMB,Europe,Partner,Basic
C002365,2025-02-28,Mid-Market,Europe,Paid Search,Pro
C002366,2022-05-11,SMB,LATAM,Paid Search,Basic
C002367,2023-05-28,Mid-Market,North America,Organic,Growth
C002368,2022-09-25,Enterprise,Europe,Partner,Enterprise
C002369,2022-09-04,SMB,LATAM,Paid Search,Growth
C002370,2022-09-24,SMB,LATAM,Paid Search,Basic
C002371,2022-03-08,Enterprise,North America,Outbound,Enterprise
C002372,2025-06-05,Mid-Market,LATAM,Paid Search,Pro
C002373,2022-04-03,Enterprise,North America,Paid Search,Enterprise
C002374,2023-08-29,SMB,North America,Organic,Growth
C002375,2024-11-28,Enterprise,Europe,Outbound,Enterprise
C002376,2026-02-14,Startup,North America,Partner,Basic
C002377,2025-07-21,SMB,APAC,Partner,Growth
C002378,2022-07-28,SMB,APAC,Referral,Growth
C002379,2026-02-10,Mid-Market,North America,Organic,Pro
C002380,2024-09-20,Enterprise,LATAM,Outbound,Pro
C002381,2022-09-30,Mid-Market,Europe,Organic,Growth
C002382,2023-11-14,Mid-Market,LATAM,Referral,Basic
C002383,2025-10-27,SMB,APAC,Organic,Pro
C002384,2023-08-21,SMB,Europe,Outbound,Pro
C002385,2022-10-07,SMB,North America,Affiliate,Basic
C002386,2025-08-23,Startup,North America,Outbound,Growth
C002387,2025-12-19,SMB,Europe,Outbound,Growth
C002388,2026-01-22,Enterprise,APAC,Outbound,Pro
C002389,2025-12-23,Mid-Market,Europe,Partner,Growth
C002390,2025-08-19,Mid-Market,North America,Organic,Pro
C002391,2023-11-22,SMB,North America,Referral,Growth
C002392,2022-10-20,SMB,APAC,Referral,Growth
C002393,2024-07-27,Startup,North America,Affiliate,Growth
C002394,2022-12-02,SMB,LATAM,Organic,Growth
C002395,2023-12-21,SMB,Europe,Organic,Basic
C002396,2024-09-24,SMB,North America,Paid Search,Pro
C002397,2025-12-09,Startup,North America,Organic,Basic
C002398,2023-03-16,Mid-Market,North America,Organic,Pro
C002399,2023-01-18,SMB,North America,Organic,Pro
C002400,2025-01-21,SMB,LATAM,Paid Search,Growth
C002401,2022-01-10,SMB,LATAM,Organic,Growth
C002402,2024-05-10,SMB,North America,Organic,Basic
C002403,2025-02-07,SMB,Europe,Referral,Growth
C002404,2024-04-17,SMB,North America,Affiliate,Growth
C002405,2023-08-07,Mid-Market,North America,Organic,Basic
C002406,2025-06-13,Startup,LATAM,Organic,Basic
C002407,2023-07-18,Enterprise,LATAM,Outbound,Enterprise
C002408,2024-12-16,Startup,LATAM,Affiliate,Basic
C002409,2023-12-07,SMB,North America,Organic,Basic
C002410,2022-02-10,SMB,Europe,Referral,Basic
C002411,2024-03-17,SMB,Europe,Organic,Growth
C002412,2022-03-17,SMB,APAC,Affiliate,Growth
C002413,2025-11-16,Enterprise,Europe,Referral,Enterprise
C002414,2024-07-03,SMB,APAC,Outbound,Growth
C002415,2023-07-20,Mid-Market,North America,Outbound,Basic
C002416,2024-01-10,SMB,Europe,Paid Search,Growth
C002417,2024-07-30,Startup,LATAM,Organic,Basic
C002418,2023-01-31,SMB,North America,Outbound,Pro
C002419,2023-03-15,SMB,Europe,Affiliate,Basic
C002420,2023-09-29,SMB,Europe,Affiliate,Basic
C002421,2023-01-29,Enterprise,APAC,Organic,Pro
C002422,2025-02-26,Mid-Market,North America,Paid Search,Growth
C002423,2022-06-07,Enterprise,APAC,Outbound,Pro
C002424,2025-06-10,SMB,Europe,Outbound,Growth
C002425,2023-06-14,Mid-Market,Europe,Paid Search,Enterprise
C002426,2024-05-03,Mid-Market,Europe,Partner,Basic
C002427,2022-08-28,Mid-Market,North America,Partner,Pro
C002428,2023-08-09,Enterprise,APAC,Outbound,Enterprise
C002429,2025-02-20,Mid-Market,APAC,Outbound,Basic
C002430,2023-02-16,Enterprise,APAC,Paid Search,Enterprise
C002431,2022-07-21,Mid-Market,APAC,Organic,Pro
C002432,2024-03-04,Startup,Europe,Organic,Growth
C002433,2022-09-04,Mid-Market,Europe,Paid Search,Enterprise
C002434,2023-04-24,SMB,LATAM,Outbound,Growth
C002435,2023-11-16,Enterprise,North America,Organic,Pro
C002436,2024-05-07,Mid-Market,LATAM,Partner,Enterprise
C002437,2024-08-29,Startup,Europe,Outbound,Basic
C002438,2024-10-25,Startup,Europe,Paid Search,Growth
C002439,2025-07-07,Startup,North America,Referral,Growth
C002440,2022-04-11,SMB,North America,Partner,Pro
C002441,2023-07-05,Startup,North America,Paid Search,Pro
C002442,2022-01-02,Mid-Market,Europe,Organic,Basic
C002443,2022-01-15,Mid-Market,Europe,Paid Search,Pro
C002444,2022-11-19,Mid-Market,North America,Paid Search,Growth
C002445,2024-06-28,SMB,North America,Paid Search,Pro
C002446,2025-09-21,SMB,Europe,Paid Search,Growth
C002447,2025-03-21,Startup,North America,Organic,Basic
C002448,2024-09-09,Enterprise,LATAM,Organic,Enterprise
C002449,2025-03-28,SMB,North America,Organic,Growth
C002450,2022-09-19,Startup,Europe,Organic,Growth
C002451,2025-06-30,SMB,North America,Affiliate,Enterprise
C002452,2025-09-15,Mid-Market,Europe,Organic,Pro
C002453,2022-05-25,Startup,Europe,Paid Search,Growth
C002454,2023-12-16,Mid-Market,Europe,Organic,Basic
C002455,2025-06-15,Mid-Market,Europe,Organic,Growth
C002456,2023-12-25,Mid-Market,Europe,Organic,Basic
C002457,2025-07-01,SMB,North America,Paid Search,Basic
C002458,2025-11-23,Startup,Europe,Paid Search,Basic
C002459,2023-12-23,SMB,North America,Affiliate,Growth
C002460,2022-04-01,SMB,Europe,Organic,Growth
C002461,2023-06-01,Mid-Market,Europe,Paid Search,Growth
C002462,2022-11-24,SMB,LATAM,Affiliate,Growth
C002463,2023-12-22,SMB,Europe,Referral,Pro
C002464,2024-06-09,Startup,North America,Organic,Basic
C002465,2023-12-07,Mid-Market,North America,Organic,Pro
C002466,2022-10-25,SMB,North America,Organic,Basic
C002467,2023-04-03,Mid-Market,Europe,Outbound,Pro
C002468,2024-10-29,Startup,LATAM,Paid Search,Growth
C002469,2022-02-11,Enterprise,LATAM,Partner,Growth
C002470,2022-11-22,Mid-Market,Europe,Affiliate,Growth
C002471,2025-09-18,SMB,North America,Partner,Pro
C002472,2022-05-31,Startup,APAC,Paid Search,Basic
C002473,2023-09-23,SMB,North America,Organic,Growth
C002474,2022-11-11,Startup,Europe,Paid Search,Growth
C002475,2022-06-09,SMB,LATAM,Organic,Basic
C002476,2023-10-05,Enterprise,Europe,Referral,Enterprise
C002477,2024-03-03,Mid-Market,North America,Referral,Pro
C002478,2022-09-25,SMB,North America,Affiliate,Basic
C002479,2022-04-29,Mid-Market,Europe,Paid Search,Enterprise
C002480,2022-07-24,SMB,North America,Affiliate,Growth
C002481,2024-09-17,Enterprise,Europe,Organic,Enterprise
C002482,2025-07-31,Startup,Europe,Outbound,Basic
C002483,2022-10-02,Mid-Market,North America,Organic,Basic
C002484,2023-05-03,Mid-Market,North America,Outbound,Pro
C002485,2023-06-07,Startup,LATAM,Affiliate,Growth
C002486,2023-07-03,SMB,Europe,Paid Search,Basic
C002487,2023-01-07,SMB,LATAM,Paid Search,Growth
C002488,2022-03-26,Enterprise,Europe,Outbound,Pro
C002489,2024-03-09,SMB,North America,Affiliate,Basic
C002490,2023-06-28,Mid-Market,Europe,Organic,Pro
C002491,2023-06-05,Mid-Market,Europe,Outbound,Pro
C002492,2023-02-07,Mid-Market,Europe,Organic,Growth
C002493,2025-11-13,SMB,LATAM,Paid Search,Pro
C002494,2024-07-16,SMB,APAC,Paid Search,Growth
C002495,2023-09-29,Mid-Market,LATAM,Outbound,Enterprise
C002496,2022-11-09,SMB,Europe,Paid Search,Pro
C002497,2025-05-02,Enterprise,Europe,Referral,Pro
C002498,2025-09-12,Startup,Europe,Paid Search,Basic
C002499,2022-02-19,SMB,North America,Referral,Pro
C002500,2025-11-14,Mid-Market,LATAM,Partner,Enterprise
C002501,2024-11-29,SMB,LATAM,Paid Search,Basic
C002502,2022-06-01,Startup,North America,Affiliate,Basic
C002503,2025-02-18,SMB,APAC,Referral,Growth
C002504,2022-06-13,SMB,LATAM,Organic,Pro
C002505,2022-03-19,Enterprise,Europe,Partner,Enterprise
C002506,2022-06-25,Startup,APAC,Organic,Growth
C002507,2023-11-30,Startup,North America,Referral,Basic
C002508,2024-07-30,SMB,North America,Partner,Pro
C002509,2023-09-12,Enterprise,North America,Partner,Growth
C002510,2022-07-05,SMB,Europe,Referral,Growth
C002511,2022-10-30,Enterprise,North America,Partner,Pro
C002512,2025-07-19,Enterprise,APAC,Outbound,Pro
C002513,2026-01-03,SMB,North America,Paid Search,Growth
C002514,2025-02-20,Mid-Market,North America,Referral,Growth
C002515,2022-06-07,Mid-Market,Europe,Organic,Growth
C002516,2025-05-31,SMB,North America,Organic,Pro
C002517,2024-11-17,SMB,LATAM,Paid Search,Basic
C002518,2024-03-10,Mid-Market,North America,Paid Search,Growth
C002519,2022-08-06,Mid-Market,APAC,Organic,Growth
C002520,2026-02-23,Mid-Market,Europe,Organic,Growth
C002521,2023-11-04,Enterprise,North America,Partner,Pro
C002522,2022-03-09,SMB,North America,Referral,Growth
C002523,2022-11-16,Mid-Market,North America,Outbound,Growth
C002524,2023-09-02,Enterprise,APAC,Organic,Pro
C002525,2022-04-05,SMB,Europe,Organic,Pro
C002526,2023-05-08,Startup,Europe,Partner,Basic
C002527,2023-12-13,SMB,North America,Organic,Growth
C002528,2025-12-12,Enterprise,APAC,Organic,Pro
C002529,2022-05-12,SMB,North America,Partner,Pro
C002530,2024-05-26,Mid-Market,LATAM,Referral,Basic
C002531,2025-10-23,Startup,LATAM,Organic,Growth
C002532,2025-05-10,SMB,North America,Paid Search,Growth
C002533,2025-11-06,Mid-Market,Europe,Partner,Pro
C002534,2022-09-16,Startup,North America,Organic,Growth
C002535,2025-05-03,Enterprise,North America,Outbound,Growth
C002536,2026-01-27,Startup,APAC,Referral,Basic
C002537,2023-05-11,Enterprise,Europe,Outbound,Enterprise
C002538,2024-01-28,SMB,LATAM,Outbound,Pro
C002539,2024-03-17,Enterprise,Europe,Partner,Pro
C002540,2024-01-21,Mid-Market,North America,Organic,Pro
C002541,2023-03-17,Startup,LATAM,Affiliate,Growth
C002542,2026-01-15,Startup,Europe,Paid Search,Growth
C002543,2025-12-24,Startup,North America,Organic,Pro
C002544,2023-08-02,Mid-Market,Europe,Paid Search,Pro
C002545,2025-05-09,Mid-Market,Europe,Partner,Growth
C002546,2023-08-28,SMB,LATAM,Outbound,Growth
C002547,2025-04-23,SMB,North America,Affiliate,Growth
C002548,2024-06-07,Mid-Market,APAC,Outbound,Basic
C002549,2023-12-16,SMB,North America,Affiliate,Pro
C002550,2022-07-14,Mid-Market,North America,Paid Search,Pro
C002551,2024-09-21,SMB,North America,Paid Search,Basic
C002552,2023-05-04,Mid-Market,LATAM,Outbound,Pro
C002553,2022-11-26,Enterprise,North America,Outbound,Pro
C002554,2022-10-21,SMB,Europe,Affiliate,Basic
C002555,2026-02-01,Startup,North America,Affiliate,Growth
C002556,2022-06-06,Startup,Europe,Paid Search,Growth
C002557,2025-04-28,Mid-Market,LATAM,Referral,Growth
C002558,2025-08-09,SMB,North America,Outbound,Basic
C002559,2022-02-17,Enterprise,APAC,Organic,Pro
C002560,2024-06-14,Mid-Market,North America,Organic,Basic
C002561,2024-05-27,SMB,North America,Partner,Pro
C002562,2023-06-30,Mid-Market,Europe,Paid Search,Growth
C002563,2024-10-10,SMB,LATAM,Paid Search,Pro
C002564,2023-09-14,Mid-Market,North America,Organic,Basic
C002565,2023-10-31,Startup,Europe,Organic,Basic
C002566,2023-10-18,Mid-Market,North America,Organic,Growth
C002567,2025-05-02,Enterprise,Europe,Partner,Enterprise
C002568,2024-08-20,Mid-Market,Europe,Organic,Enterprise
C002569,2023-07-31,Enterprise,APAC,Affiliate,Pro
C002570,2025-11-09,SMB,Europe,Referral,Basic
C002571,2025-05-04,Mid-Market,Europe,Referral,Basic
C002572,2025-11-18,Mid-Market,Europe,Referral,Pro
C002573,2025-01-15,Mid-Market,North America,Partner,Growth
C002574,2023-08-19,Startup,North America,Affiliate,Pro
C002575,2025-03-20,SMB,APAC,Organic,Growth
C002576,2023-05-16,Mid-Market,North America,Referral,Pro
C002577,2023-02-16,Startup,LATAM,Paid Search,Growth
C002578,2023-11-17,Mid-Market,North America,Organic,Basic
C002579,2026-01-13,Enterprise,LATAM,Outbound,Pro
C002580,2024-05-13,Enterprise,North America,Outbound,Enterprise
C002581,2023-08-07,Startup,APAC,Paid Search,Basic
C002582,2023-12-03,Enterprise,Europe,Outbound,Pro
C002583,2023-03-19,Startup,North America,Paid Search,Pro
C002584,2024-09-28,SMB,Europe,Partner,Basic
C002585,2023-06-17,Enterprise,Europe,Organic,Enterprise
C002586,2024-04-22,Startup,North America,Organic,Basic
C002587,2023-07-17,Startup,North America,Referral,Growth
C002588,2023-05-03,Startup,LATAM,Paid Search,Basic
C002589,2026-01-14,SMB,LATAM,Paid Search,Growth
C002590,2023-06-10,Mid-Market,North America,Organic,Basic
C002591,2022-04-18,Startup,APAC,Paid Search,Basic
C002592,2023-07-30,Startup,North America,Referral,Basic
C002593,2024-03-19,Mid-Market,North America,Referral,Growth
C002594,2022-05-24,SMB,Europe,Organic,Growth
C002595,2023-04-10,Mid-Market,North America,Paid Search,Basic
C002596,2022-09-10,Enterprise,North America,Partner,Growth
C002597,2024-01-31,Mid-Market,Europe,Affiliate,Growth
C002598,2025-01-04,Enterprise,North America,Organic,Pro
C002599,2026-01-12,SMB,North America,Partner,Basic
C002600,2023-08-15,Mid-Market,LATAM,Outbound,Basic
C002601,2025-08-05,SMB,Europe,Organic,Growth
C002602,2022-11-23,Startup,LATAM,Paid Search,Growth
C002603,2025-04-01,Mid-Market,Europe,Organic,Pro
C002604,2024-05-05,Startup,Europe,Organic,Basic
C002605,2025-02-26,Enterprise,North America,Partner,Enterprise
C002606,2025-02-22,Mid-Market,LATAM,Organic,Pro
C002607,2024-03-20,Enterprise,North America,Partner,Enterprise
C002608,2023-01-27,SMB,North America,Outbound,Basic
C002609,2024-03-10,SMB,LATAM,Organic,Basic
C002610,2025-06-10,Mid-Market,LATAM,Organic,Growth
C002611,2026-01-15,SMB,Europe,Affiliate,Basic
