payment_id,customer_id,payment_date,amount,payment_status
PAY00028599,C001781,2022-03-24,100.21,paid
PAY00028600,C001781,2022-04-24,99.72,paid
PAY00028601,C001781,2022-05-24,93.68,paid
PAY00028602,C001781,2022-06-24,99.57,paid
PAY00028603,C001781,2022-07-24,93.33,paid
PAY00028604,C001781,2022-08-24,97.55,paid
PAY00028605,C001781,2022-09-24,98.11,paid
PAY00028606,C001781,2022-10-24,94.32,paid
PAY00028607,C001781,2022-11-24,99.0,paid
PAY00028608,C001781,2022-12-24,99.15,paid
PAY00028609,C001781,2023-01-24,91.96,paid
PAY00028610,C001781,2023-02-24,95.88,paid
PAY00028611,C001781,2023-03-24,93.42,paid
PAY00028612,C001781,2023-04-24,96.92,paid
PAY00028613,C001781,2023-05-24,98.03,paid
PAY00028614,C001781,2023-06-24,99.46,paid
PAY00028615,C001781,2023-07-24,100.49,paid
PAY00028616,C001781,2023-08-24,98.67,paid
PAY00028617,C001781,2023-09-24,96.16,paid
PAY00028618,C001781,2023-10-24,97.74,paid
PAY00028619,C001781,2023-11-24,99.6,paid
PAY00028620,C001781,2023-12-24,96.09,paid
PAY00028621,C001781,2024-01-24,97.44,paid
PAY00028622,C001781,2024-02-24,94.46,paid
PAY00028623,C001781,2024-03-24,99.14,paid
PAY00028624,C001781,2024-04-24,96.8,paid
PAY00028625,C001781,2024-05-24,92.16,paid
PAY00028626,C001781,2024-06-24,92.87,paid
PAY00028627,C001781,2024-07-24,95.07,paid
PAY00028628,C001781,2024-08-24,95.06,paid
PAY00028629,C001781,2024-09-24,92.02,paid
PAY00028630,C001781,2024-10-24,95.87,paid
PAY00028631,C001781,2024-11-24,99.29,paid
PAY00028632,C001781,2024-12-24,93.5,paid
PAY00028633,C001781,2025-01-24,96.44,paid
PAY00028634,C001781,2025-02-24,97.14,paid
PAY00028635,C001781,2025-03-24,98.78,paid
PAY00028636,C001781,2025-04-24,95.45,paid
PAY00028637,C001781,2025-05-24,95.72,paid
PAY00028638,C001781,2025-06-24,98.93,paid
PAY00028639,C001781,2025-07-24,96.52,paid
PAY00028640,C001781,2025-08-24,92.72,paid
PAY00028641,C001781,2025-09-24,96.1,paid
PAY00028642,C001781,2025-10-24,98.02,paid
PAY00028643,C001781,2025-11-24,93.62,paid
PAY00028644,C001781,2025-12-24,92.42,paid
PAY00028645,C001781,2026-01-24,94.63,paid
PAY00028646,C001781,2026-02-24,96.84,paid
PAY00028647,C001782,2023-06-07,818.18,paid
PAY00028648,C001782,2023-09-07,792.66,paid
PAY00028649,C001782,2023-12-07,822.16,paid
PAY00028650,C001782,2024-03-07,800.46,paid
PAY00028651,C001782,2024-06-07,812.31,paid
PAY00028652,C001782,2024-09-07,820.39,paid
PAY00028653,C001782,2024-12-07,788.43,paid
PAY00028654,C001782,2025-03-07,795.01,paid
PAY00028655,C001782,2025-06-07,810.3,paid
PAY00028656,C001782,2025-09-07,793.45,paid
PAY00028657,C001782,2025-12-07,800.62,paid
PAY00028658,C001783,2022-02-19,51.71,paid
PAY00028659,C001783,2022-03-19,53.95,paid
PAY00028660,C001783,2022-04-19,53.5,paid
PAY00028661,C001783,2022-05-19,53.07,paid
PAY00028662,C001783,2022-06-19,51.95,failed
PAY00028663,C001783,2022-07-19,54.43,paid
PAY00028664,C001783,2022-08-19,51.92,paid
PAY00028665,C001783,2022-09-19,54.94,paid
PAY00028666,C001783,2022-10-19,51.3,paid
PAY00028667,C001783,2022-11-19,50.98,paid
PAY00028668,C001783,2022-12-19,53.59,paid
PAY00028669,C001783,2023-01-19,51.57,paid
PAY00028670,C001783,2023-02-19,52.82,paid
PAY00028671,C001783,2023-03-19,54.18,paid
PAY00028672,C001783,2023-04-19,51.49,paid
PAY00028673,C001783,2023-05-19,48.77,paid
PAY00028674,C001783,2023-06-19,53.7,paid
PAY00028675,C001783,2023-07-19,53.83,paid
PAY00028676,C001783,2023-08-19,53.64,paid
PAY00028677,C001783,2023-09-19,54.75,paid
PAY00028678,C001783,2023-10-19,52.08,paid
PAY00028679,C001783,2023-11-19,51.53,paid
PAY00028680,C001783,2023-12-19,50.76,paid
PAY00028681,C001783,2024-01-19,53.9,paid
PAY00028682,C001783,2024-02-19,53.0,paid
PAY00028683,C001783,2024-03-19,54.54,paid
PAY00028684,C001783,2024-04-19,51.79,failed
PAY00028685,C001783,2024-05-19,52.02,paid
PAY00028686,C001783,2024-06-19,51.94,paid
PAY00028687,C001783,2024-07-19,52.75,paid
PAY00028688,C001783,2024-08-19,51.48,paid
PAY00028689,C001783,2024-09-19,52.2,paid
PAY00028690,C001783,2024-10-19,52.98,paid
PAY00028691,C001783,2024-11-19,53.29,paid
PAY00028692,C001783,2024-12-19,53.13,paid
PAY00028693,C001783,2025-01-19,51.44,paid
PAY00028694,C001783,2025-02-19,53.18,paid
PAY00028695,C001783,2025-03-19,52.58,paid
PAY00028696,C001783,2025-04-19,54.17,paid
PAY00028697,C001783,2025-05-19,54.63,paid
PAY00028698,C001783,2025-06-19,54.54,paid
PAY00028699,C001783,2025-07-19,52.67,paid
PAY00028700,C001783,2025-08-19,52.66,paid
PAY00028701,C001783,2025-09-19,53.66,paid
PAY00028702,C001783,2025-10-19,51.86,paid
PAY00028703,C001783,2025-11-19,53.42,paid
PAY00028704,C001783,2025-12-19,53.12,paid
PAY00028705,C001783,2026-01-19,54.62,paid
PAY00028706,C001783,2026-02-19,52.94,paid
PAY00028707,C001784,2025-12-27,587.07,paid
PAY00028708,C001785,2025-01-13,467.27,paid
PAY00028709,C001785,2025-02-13,455.93,paid
PAY00028710,C001785,2025-03-13,448.8,paid
PAY00028711,C001785,2025-04-13,462.04,paid
PAY00028712,C001785,2025-05-13,445.13,paid
PAY00028713,C001785,2025-06-13,458.44,paid
PAY00028714,C001785,2025-07-13,449.47,paid
PAY00028715,C001785,2025-08-13,439.27,paid
PAY00028716,C001785,2025-09-13,461.27,paid
PAY00028717,C001785,2025-10-13,457.51,paid
PAY00028718,C001785,2025-11-13,471.31,paid
PAY00028719,C001785,2025-12-13,441.02,paid
PAY00028720,C001785,2026-01-13,447.59,paid
PAY00028721,C001785,2026-02-13,468.96,paid
PAY00028722,C001786,2023-01-13,3437.85,paid
PAY00028723,C001786,2024-01-13,3387.53,paid
PAY00028724,C001786,2025-01-13,3323.71,paid
PAY00028725,C001786,2026-01-13,3408.58,paid
PAY00028726,C001787,2022-10-30,1154.12,paid
PAY00028727,C001787,2022-11-30,1098.22,paid
PAY00028728,C001787,2022-12-30,1198.68,paid
PAY00028729,C001787,2023-01-30,1152.11,paid
PAY00028730,C001787,2023-02-28,1231.06,paid
PAY00028731,C001787,2023-03-28,1131.79,paid
PAY00028732,C001787,2023-04-28,1197.18,paid
PAY00028733,C001787,2023-05-28,1169.4,paid
PAY00028734,C001787,2023-06-28,1192.48,paid
PAY00028735,C001787,2023-07-28,1143.85,paid
PAY00028736,C001787,2023-08-28,1224.58,paid
PAY00028737,C001787,2023-09-28,1216.52,failed
PAY00028738,C001787,2023-10-28,1152.9,paid
PAY00028739,C001787,2023-11-28,1155.66,paid
PAY00028740,C001787,2023-12-28,1170.88,paid
PAY00028741,C001787,2024-01-28,1139.15,paid
PAY00028742,C001787,2024-02-28,1143.19,paid
PAY00028743,C001787,2024-03-28,1193.83,paid
PAY00028744,C001787,2024-04-28,1098.41,paid
PAY00028745,C001787,2024-05-28,1140.02,paid
PAY00028746,C001787,2024-06-28,1209.4,paid
PAY00028747,C001787,2024-07-28,1203.96,paid
PAY00028748,C001787,2024-08-28,1160.82,paid
PAY00028749,C001787,2024-09-28,1116.14,paid
PAY00028750,C001787,2024-10-28,1201.42,paid
PAY00028751,C001787,2024-11-28,1149.58,paid
PAY00028752,C001787,2024-12-28,1187.36,paid
PAY00028753,C001787,2025-01-28,1178.57,paid
PAY00028754,C001787,2025-02-28,1187.3,paid
PAY00028755,C001787,2025-03-28,1182.44,paid
PAY00028756,C001787,2025-04-28,1184.49,paid
PAY00028757,C001787,2025-05-28,1144.47,paid
PAY00028758,C001787,2025-06-28,1170.3,paid
PAY00028759,C001787,2025-07-28,1184.11,paid
PAY00028760,C001787,2025-08-28,1179.05,failed
PAY00028761,C001787,2025-09-28,1157.55,paid
PAY00028762,C001787,2025-10-28,1092.21,paid
PAY00028763,C001787,2025-11-28,1137.99,paid
PAY00028764,C001787,2025-12-28,1114.26,paid
PAY00028765,C001787,2026-01-28,1179.47,paid
PAY00028766,C001787,2026-02-28,1146.97,paid
PAY00028767,C001788,2022-06-10,268.16,paid
PAY00028768,C001788,2022-07-10,272.94,paid
PAY00028769,C001788,2022-08-10,273.29,paid
PAY00028770,C001788,2022-09-10,275.19,failed
PAY00028771,C001788,2022-10-10,278.33,failed
PAY00028772,C001788,2022-11-10,276.88,paid
PAY00028773,C001788,2022-12-10,278.91,paid
PAY00028774,C001788,2023-01-10,279.89,paid
PAY00028775,C001788,2023-02-10,261.77,paid
PAY00028776,C001788,2023-03-10,289.06,paid
PAY00028777,C001788,2023-04-10,278.54,paid
PAY00028778,C001788,2023-05-10,293.74,paid
PAY00028779,C001788,2023-06-10,289.31,paid
PAY00028780,C001788,2023-07-10,271.18,paid
PAY00028781,C001788,2023-08-10,296.96,paid
PAY00028782,C001788,2023-09-10,271.55,paid
PAY00028783,C001788,2023-10-10,269.54,failed
PAY00028784,C001788,2023-11-10,271.56,paid
PAY00028785,C001788,2023-12-10,271.24,paid
PAY00028786,C001788,2024-01-10,270.78,paid
PAY00028787,C001788,2024-02-10,273.01,paid
PAY00028788,C001788,2024-03-10,277.07,paid
PAY00028789,C001788,2024-04-10,270.74,paid
PAY00028790,C001788,2024-05-10,277.09,paid
PAY00028791,C001788,2024-06-10,273.84,paid
PAY00028792,C001788,2024-07-10,265.53,paid
PAY00028793,C001788,2024-08-10,276.42,paid
PAY00028794,C001788,2024-09-10,262.96,paid
PAY00028795,C001788,2024-10-10,270.36,paid
PAY00028796,C001788,2024-11-10,271.48,paid
PAY00028797,C001788,2024-12-10,280.01,paid
PAY00028798,C001788,2025-01-10,285.12,paid
PAY00028799,C001788,2025-02-10,268.83,paid
PAY00028800,C001788,2025-03-10,262.5,paid
PAY00028801,C001788,2025-04-10,273.92,paid
PAY00028802,C001788,2025-05-10,274.12,paid
PAY00028803,C001788,2025-06-10,281.22,paid
PAY00028804,C001788,2025-07-10,290.68,paid
PAY00028805,C001788,2025-08-10,276.67,paid
PAY00028806,C001788,2025-09-10,290.18,paid
PAY00028807,C001788,2025-10-10,272.96,paid
PAY00028808,C001788,2025-11-10,281.9,paid
PAY00028809,C001788,2025-12-10,273.63,paid
PAY00028810,C001788,2026-01-10,285.23,paid
PAY00028811,C001788,2026-02-10,268.84,paid
PAY00028812,C001789,2023-12-21,185.82,paid
PAY00028813,C001789,2024-01-21,187.61,paid
PAY00028814,C001789,2024-02-21,180.56,paid
PAY00028815,C001789,2024-03-21,186.24,paid
PAY00028816,C001789,2024-04-21,178.18,paid
PAY00028817,C001789,2024-05-21,191.2,failed
PAY00028818,C001789,2024-06-21,184.04,paid
PAY00028819,C001789,2024-07-21,182.92,failed
PAY00028820,C001789,2024-08-21,187.77,paid
PAY00028821,C001789,2024-09-21,186.12,paid
PAY00028822,C001789,2024-10-21,182.6,paid
PAY00028823,C001789,2024-11-21,189.26,paid
PAY00028824,C001789,2024-12-21,178.11,paid
PAY00028825,C001789,2025-01-21,186.49,paid
PAY00028826,C001789,2025-02-21,176.35,paid
PAY00028827,C001789,2025-03-21,179.18,paid
PAY00028828,C001789,2025-04-21,186.52,paid
PAY00028829,C001789,2025-05-21,180.04,paid
PAY00028830,C001789,2025-06-21,187.88,paid
PAY00028831,C001789,2025-07-21,189.44,paid
PAY00028832,C001789,2025-08-21,183.71,paid
PAY00028833,C001789,2025-09-21,190.12,paid
PAY00028834,C001789,2025-10-21,182.07,paid
PAY00028835,C001789,2025-11-21,189.41,paid
PAY00028836,C001789,2025-12-21,185.18,paid
PAY00028837,C001789,2026-01-21,186.04,paid
PAY00028838,C001789,2026-02-21,183.63,paid
PAY00028839,C001790,2025-02-28,37.53,paid
PAY00028840,C001790,2025-03-28,36.82,paid
PAY00028841,C001790,2025-04-28,39.25,paid
PAY00028842,C001790,2025-05-28,37.3,paid
PAY00028843,C001790,2025-06-28,35.15,paid
PAY00028844,C001790,2025-07-28,36.68,paid
PAY00028845,C001790,2025-08-28,37.84,paid
PAY00028846,C001790,2025-09-28,37.41,paid
PAY00028847,C001790,2025-10-28,37.87,paid
PAY00028848,C001790,2025-11-28,38.09,paid
PAY00028849,C001790,2025-12-28,39.77,paid
PAY00028850,C001790,2026-01-28,37.96,paid
PAY00028851,C001790,2026-02-28,37.75,paid
PAY00028852,C001791,2024-06-11,5084.74,paid
PAY00028853,C001791,2025-06-11,5178.31,paid
PAY00028854,C001792,2025-09-06,345.92,paid
PAY00028855,C001792,2025-10-06,345.19,paid
PAY00028856,C001792,2025-11-06,347.54,paid
PAY00028857,C001792,2025-12-06,338.26,paid
PAY00028858,C001792,2026-01-06,352.75,failed
PAY00028859,C001792,2026-02-06,344.71,paid
PAY00028860,C001793,2023-06-16,17867.74,paid
PAY00028861,C001793,2024-06-16,16993.96,paid
PAY00028862,C001793,2025-06-16,17162.3,paid
PAY00028863,C001794,2023-03-09,539.98,paid
PAY00028864,C001794,2023-04-09,503.04,paid
PAY00028865,C001794,2023-05-09,527.46,paid
PAY00028866,C001794,2023-06-09,524.24,paid
PAY00028867,C001794,2023-07-09,514.63,paid
PAY00028868,C001794,2023-08-09,525.2,paid
PAY00028869,C001794,2023-09-09,513.11,paid
PAY00028870,C001794,2023-10-09,517.56,paid
PAY00028871,C001794,2023-11-09,521.82,paid
PAY00028872,C001794,2023-12-09,551.25,paid
PAY00028873,C001794,2024-01-09,519.31,paid
PAY00028874,C001794,2024-02-09,534.2,paid
PAY00028875,C001794,2024-03-09,559.87,paid
PAY00028876,C001794,2024-04-09,540.52,paid
PAY00028877,C001794,2024-05-09,504.91,paid
PAY00028878,C001794,2024-06-09,511.37,failed
PAY00028879,C001794,2024-07-09,540.23,paid
PAY00028880,C001794,2024-08-09,495.27,paid
PAY00028881,C001794,2024-09-09,503.39,paid
PAY00028882,C001794,2024-10-09,540.13,paid
PAY00028883,C001794,2024-11-09,530.46,paid
PAY00028884,C001794,2024-12-09,494.34,paid
PAY00028885,C001794,2025-01-09,515.2,paid
PAY00028886,C001794,2025-02-09,524.23,paid
PAY00028887,C001794,2025-03-09,518.29,paid
PAY00028888,C001794,2025-04-09,532.83,paid
PAY00028889,C001794,2025-05-09,539.86,paid
PAY00028890,C001794,2025-06-09,519.23,paid
PAY00028891,C001794,2025-07-09,508.37,paid
PAY00028892,C001794,2025-08-09,512.96,paid
PAY00028893,C001794,2025-09-09,529.33,paid
PAY00028894,C001794,2025-10-09,538.72,paid
PAY00028895,C001794,2025-11-09,495.15,paid
PAY00028896,C001794,2025-12-09,560.54,paid
PAY00028897,C001794,2026-01-09,522.87,paid
PAY00028898,C001794,2026-02-09,543.1,paid
PAY00028899,C001795,2024-01-10,398.79,paid
PAY00028900,C001795,2024-02-10,384.0,paid
PAY00028901,C001795,2024-03-10,400.8,paid
PAY00028902,C001795,2024-04-10,418.93,paid
PAY00028903,C001795,2024-05-10,402.05,paid
PAY00028904,C001795,2024-06-10,406.26,paid
PAY00028905,C001795,2024-07-10,382.89,paid
PAY00028906,C001795,2024-08-10,401.15,paid
PAY00028907,C001795,2024-09-10,394.21,paid
PAY00028908,C001795,2024-10-10,403.2,paid
PAY00028909,C001795,2024-11-10,387.3,paid
PAY00028910,C001795,2024-12-10,416.56,paid
PAY00028911,C001795,2025-01-10,402.46,paid
PAY00028912,C001795,2025-02-10,402.88,paid
PAY00028913,C001795,2025-03-10,412.17,paid
PAY00028914,C001795,2025-04-10,402.35,paid
PAY00028915,C001795,2025-05-10,384.07,paid
PAY00028916,C001795,2025-06-10,379.91,paid
PAY00028917,C001795,2025-07-10,422.97,failed
PAY00028918,C001795,2025-08-10,402.34,paid
PAY00028919,C001795,2025-09-10,397.27,paid
PAY00028920,C001795,2025-10-10,396.13,paid
PAY00028921,C001795,2025-11-10,391.89,paid
PAY00028922,C001795,2025-12-10,403.4,paid
PAY00028923,C001795,2026-01-10,399.49,paid
PAY00028924,C001795,2026-02-10,397.11,paid
PAY00028925,C001796,2022-11-08,83.75,paid
PAY00028926,C001796,2023-02-08,86.01,paid
PAY00028927,C001796,2023-05-08,85.44,paid
PAY00028928,C001796,2023-08-08,86.99,paid
PAY00028929,C001796,2023-11-08,84.77,paid
PAY00028930,C001796,2024-02-08,84.19,paid
PAY00028931,C001796,2024-05-08,84.29,paid
PAY00028932,C001796,2024-08-08,83.56,paid
PAY00028933,C001796,2024-11-08,82.39,paid
PAY00028934,C001796,2025-02-08,85.08,paid
PAY00028935,C001796,2025-05-08,82.96,paid
PAY00028936,C001796,2025-08-08,88.59,paid
PAY00028937,C001796,2025-11-08,87.12,paid
PAY00028938,C001796,2026-02-08,84.3,paid
PAY00028939,C001797,2026-02-03,54716.52,paid
PAY00028940,C001798,2022-10-22,19466.95,paid
PAY00028941,C001798,2023-10-22,18949.17,paid
PAY00028942,C001798,2024-10-22,18800.68,paid
PAY00028943,C001798,2025-10-22,18055.59,paid
PAY00028944,C001799,2024-01-12,207.0,failed
PAY00028945,C001799,2024-04-12,199.17,paid
PAY00028946,C001799,2024-07-12,193.92,paid
PAY00028947,C001799,2024-10-12,211.14,paid
PAY00028948,C001799,2025-01-12,206.69,paid
PAY00028949,C001799,2025-04-12,202.38,paid
PAY00028950,C001799,2025-07-12,203.35,paid
PAY00028951,C001799,2025-10-12,199.28,paid
PAY00028952,C001799,2026-01-12,203.08,paid
PAY00028953,C001800,2024-03-18,1623.08,paid
PAY00028954,C001800,2025-03-18,1570.09,paid
PAY00028955,C001801,2022-04-08,2794.66,paid
PAY00028956,C001801,2023-04-08,2840.19,paid
PAY00028957,C001801,2024-04-08,2981.57,paid
PAY00028958,C001801,2025-04-08,2762.74,paid
PAY00028959,C001802,2023-12-17,424.72,paid
PAY00028960,C001802,2024-01-17,432.24,paid
PAY00028961,C001802,2024-02-17,459.05,paid
PAY00028962,C001802,2024-03-17,424.15,paid
PAY00028963,C001802,2024-04-17,444.5,paid
PAY00028964,C001802,2024-05-17,428.59,paid
PAY00028965,C001802,2024-06-17,443.23,paid
PAY00028966,C001802,2024-07-17,457.23,paid
PAY00028967,C001802,2024-08-17,441.92,paid
PAY00028968,C001802,2024-09-17,453.44,paid
PAY00028969,C001802,2024-10-17,414.64,paid
PAY00028970,C001802,2024-11-17,438.72,paid
PAY00028971,C001802,2024-12-17,428.42,paid
PAY00028972,C001802,2025-01-17,459.62,paid
PAY00028973,C001802,2025-02-17,449.03,paid
PAY00028974,C001802,2025-03-17,447.86,paid
PAY00028975,C001802,2025-04-17,441.85,paid
PAY00028976,C001802,2025-05-17,453.3,paid
PAY00028977,C001802,2025-06-17,443.04,paid
PAY00028978,C001802,2025-07-17,426.89,paid
PAY00028979,C001802,2025-08-17,441.45,paid
PAY00028980,C001802,2025-09-17,451.7,paid
PAY00028981,C001802,2025-10-17,448.59,failed
PAY00028982,C001802,2025-11-17,426.3,paid
PAY00028983,C001802,2025-12-17,425.2,paid
PAY00028984,C001802,2026-01-17,445.23,paid
PAY00028985,C001802,2026-02-17,442.73,paid
PAY00028986,C001803,2023-12-03,395.62,paid
PAY00028987,C001803,2024-01-03,412.18,paid
PAY00028988,C001803,2024-02-03,400.81,paid
PAY00028989,C001803,2024-03-03,402.79,paid
PAY00028990,C001803,2024-04-03,389.59,paid
PAY00028991,C001803,2024-05-03,405.88,paid
PAY00028992,C001803,2024-06-03,398.73,paid
PAY00028993,C001803,2024-07-03,393.28,paid
PAY00028994,C001803,2024-08-03,405.91,paid
PAY00028995,C001803,2024-09-03,411.74,paid
PAY00028996,C001803,2024-10-03,394.35,paid
PAY00028997,C001803,2024-11-03,404.91,paid
PAY00028998,C001803,2024-12-03,396.64,paid
PAY00028999,C001803,2025-01-03,403.24,paid
PAY00029000,C001803,2025-02-03,386.45,paid
PAY00029001,C001803,2025-03-03,386.79,paid
PAY00029002,C001803,2025-04-03,403.68,paid
PAY00029003,C001803,2025-05-03,392.91,paid
PAY00029004,C001803,2025-06-03,405.61,paid
PAY00029005,C001803,2025-07-03,400.85,paid
PAY00029006,C001803,2025-08-03,390.32,paid
PAY00029007,C001803,2025-09-03,399.54,paid
PAY00029008,C001803,2025-10-03,398.37,paid
PAY00029009,C001803,2025-11-03,407.92,paid
PAY00029010,C001803,2025-12-03,402.39,paid
PAY00029011,C001803,2026-01-03,397.14,paid
PAY00029012,C001803,2026-02-03,404.92,paid
PAY00029013,C001804,2023-02-10,627.6,paid
PAY00029014,C001804,2023-03-10,600.94,paid
PAY00029015,C001804,2023-04-10,622.45,paid
PAY00029016,C001804,2023-05-10,594.48,paid
PAY00029017,C001804,2023-06-10,586.28,paid
PAY00029018,C001804,2023-07-10,602.89,paid
PAY00029019,C001804,2023-08-10,612.08,paid
PAY00029020,C001804,2023-09-10,583.16,paid
PAY00029021,C001804,2023-10-10,634.91,paid
PAY00029022,C001804,2023-11-10,628.26,paid
PAY00029023,C001804,2023-12-10,622.16,paid
PAY00029024,C001804,2024-01-10,598.97,paid
PAY00029025,C001804,2024-02-10,636.31,paid
PAY00029026,C001804,2024-03-10,631.3,paid
PAY00029027,C001804,2024-04-10,612.5,paid
PAY00029028,C001804,2024-05-10,611.98,paid
PAY00029029,C001804,2024-06-10,628.05,paid
PAY00029030,C001804,2024-07-10,574.32,paid
PAY00029031,C001804,2024-08-10,612.64,paid
PAY00029032,C001804,2024-09-10,590.39,paid
PAY00029033,C001804,2024-10-10,637.76,paid
PAY00029034,C001804,2024-11-10,616.61,paid
PAY00029035,C001804,2024-12-10,619.52,paid
PAY00029036,C001804,2025-01-10,606.72,paid
PAY00029037,C001804,2025-02-10,625.99,paid
PAY00029038,C001804,2025-03-10,621.12,paid
PAY00029039,C001804,2025-04-10,619.66,paid
PAY00029040,C001804,2025-05-10,612.14,paid
PAY00029041,C001804,2025-06-10,613.37,paid
PAY00029042,C001804,2025-07-10,617.09,paid
PAY00029043,C001804,2025-08-10,637.0,paid
PAY00029044,C001804,2025-09-10,637.34,paid
PAY00029045,C001804,2025-10-10,604.49,paid
PAY00029046,C001804,2025-11-10,651.9,paid
PAY00029047,C001804,2025-12-10,625.66,paid
PAY00029048,C001804,2026-01-10,627.96,paid
PAY00029049,C001804,2026-02-10,615.48,paid
PAY00029050,C001805,2022-07-18,229.55,paid
PAY00029051,C001805,2022-08-18,235.25,paid
PAY00029052,C001805,2022-09-18,234.28,paid
PAY00029053,C001805,2022-10-18,225.44,paid
PAY00029054,C001805,2022-11-18,227.95,paid
PAY00029055,C001805,2022-12-18,225.85,paid
PAY00029056,C001805,2023-01-18,221.2,paid
PAY00029057,C001805,2023-02-18,232.11,paid
PAY00029058,C001805,2023-03-18,228.29,paid
PAY00029059,C001805,2023-04-18,233.61,paid
PAY00029060,C001805,2023-05-18,214.39,paid
PAY00029061,C001805,2023-06-18,231.97,paid
PAY00029062,C001805,2023-07-18,225.03,paid
PAY00029063,C001805,2023-08-18,235.9,paid
PAY00029064,C001805,2023-09-18,226.82,paid
PAY00029065,C001805,2023-10-18,237.51,paid
PAY00029066,C001805,2023-11-18,223.3,paid
PAY00029067,C001805,2023-12-18,228.04,paid
PAY00029068,C001805,2024-01-18,226.22,paid
PAY00029069,C001805,2024-02-18,226.3,paid
PAY00029070,C001805,2024-03-18,232.37,paid
PAY00029071,C001805,2024-04-18,230.34,paid
PAY00029072,C001805,2024-05-18,227.42,paid
PAY00029073,C001805,2024-06-18,230.37,paid
PAY00029074,C001805,2024-07-18,238.56,paid
PAY00029075,C001805,2024-08-18,232.64,paid
PAY00029076,C001805,2024-09-18,223.26,paid
PAY00029077,C001805,2024-10-18,227.09,paid
PAY00029078,C001805,2024-11-18,232.62,paid
PAY00029079,C001805,2024-12-18,223.73,paid
PAY00029080,C001805,2025-01-18,238.05,paid
PAY00029081,C001805,2025-02-18,235.71,paid
PAY00029082,C001805,2025-03-18,228.17,paid
PAY00029083,C001805,2025-04-18,234.99,failed
PAY00029084,C001805,2025-05-18,245.11,paid
PAY00029085,C001805,2025-06-18,230.63,failed
PAY00029086,C001805,2025-07-18,231.22,paid
PAY00029087,C001805,2025-08-18,223.44,failed
PAY00029088,C001806,2022-03-22,913.93,paid
PAY00029089,C001806,2023-03-22,916.27,paid
PAY00029090,C001806,2024-03-22,935.08,paid
